Magnetic Field (T),Moment (emu/cm3),M. Std. Err. (emu/cm3),Moment (emu/cm3)_lin-part,Moment (emu/cm3)_y-lin-subtract
6.99997734375,-907.7926847132487,1.859783111552203,-909.431205131865,1.6385204186163207
6.99997421875,-907.9463593908803,1.8239186884012957,-909.4307991344773,1.484439743596974
5.5875296875,-724.3252223337115,2.3372853831102547,-725.9271863144304,1.6019639807188988
4.460053515625,-577.9209211885209,2.10736396883858,-579.4464245357872,1.5255033472662611
3.560080859375,-460.9153578938294,1.261264094795168,-462.5227293341255,1.6073714402960342
2.8417267578125003,-367.6399346095735,0.9472255142297007,-369.1947649402547,1.5548303306811262
2.2682968750000003,-293.0267735127042,0.6788488415123368,-294.69523390242665,1.6684603897224468
1.8105941406250001,-233.46385918625228,0.5419215866381035,-235.2308772518357,1.7670180655834122
1.4452402343750002,-186.01030873453675,0.4151234963191742,-187.76440315571062,1.7540944211738536
1.1536341796875,-148.10976368784938,0.3390089786268081,-149.879188287839,1.7694245999896347
0.9208375976562501,-117.88898085004652,0.2722537000760708,-119.63445094789775,1.7454700978512223
0.7350404296875,-93.69696498951022,0.22946597605472324,-95.49583819556159,1.7988732060513712
0.58673544921875,-74.45962640657964,0.18497736912822416,-76.22817910303954,1.7685526964598919
0.46833383789062505,-59.055404063935356,0.1536939381748825,-60.845540732669264,1.79013666873391
0.373850268554687,-46.81018701625069,0.1270614645576511,-48.57031438453509,1.7601273682843996
0.298420727539063,-37.01859020447573,0.107523092325777,-38.770571468276835,1.7519812638011063
0.238204150390625,-29.2083962453775,0.09460105780968513,-30.947284100937644,1.7388878555601444
0.19015948486328102,-22.993139459288113,0.08356337640899843,-24.705361316758662,1.712221857470547
0.151777954101562,-18.090823867174276,0.10544581105900024,-19.71886492379512,1.628041056620845
0.12115198974609401,-14.130719757928745,0.065928735635223,-15.739965235357284,1.6092454774285394
0.09670150756835941,-11.049127476242038,0.058955042038361175,-12.563379029288198,1.5142515530461604
0.077197314453125,-8.547140450572915,0.053250999869374774,-10.029410563554583,1.4822701129816696
0.0616457275390625,-6.580296186326294,0.05070666441010368,-8.008961391444533,1.4286652051182394
0.0492101013183594,-5.070818943472528,0.04742373102825726,-6.393335227945433,1.3225162844729048
0.039284414672851604,-3.8241628176593245,0.04641909210082305,-5.103798315965993,1.2796354983066685
0.031359567260742204,-2.829343624477087,0.043348779041379994,-4.074208764663269,1.2448651401861819
0.025034414672851602,-2.0641663856553767,0.044297943167507035,-3.2524502277182497,1.1882838420628727
0.019980178833007803,-1.4416722469981966,0.04101613614680966,-2.595808132304352,1.1541358853061552
0.015958871459960902,-0.9602594011518673,0.04065412630419034,-2.073363239858953,1.113103838707086
0.0127570381164551,-0.5465160397650318,0.040101910136179905,-1.6573837283229993,1.1108676885579674
0.0101955703735352,-0.2642511077123276,0.04011396924089837,-1.3245999803255943,1.0603488726132666
0.00814811477661133,-0.008682900057801838,0.03976570421442718,-1.058596260666847,1.0499133606090454
0.006483406829833981,0.2282608925614383,0.039064988177796287,-0.842318795771614,1.0705796883330523
0.00520144653320313,0.36887731475056496,0.038592311676675144,-0.6757675856398923,1.0446449003904572
0.00414888954162598,0.5009705652323231,0.03817537549400726,-0.539020261139671,1.0399908263719941
0.00333309669494629,0.5910528779522574,0.03835317167750136,-0.433033136430434,1.0240860143826913
0.0026632877349853502,0.6711780636077134,0.037851102943901774,-0.3460121162539501,1.0171901798616636
