Magnetic Field (T),Moment (emu/cm3),M. Std. Err. (emu/cm3),Moment (emu/cm3)_lin-part,Moment (emu/cm3)_y-lin-subtract
-0.00103660898208618,1.0417482839552996,0.038020158767795145,0.14025057668072707,0.9014977072745726
-0.0013089488983154302,1.0699331680377564,0.03780191572958735,0.17709747938406267,0.8928356886536938
-0.0016438533782958998,1.0751347572687229,0.03756106371876611,0.2224092095175325,0.8527255477511904
-0.002078125,1.1036347801518944,0.03644005309317355,0.28116506291318744,0.822469717238707
-0.00260072326660156,1.091182536271933,0.03836502018342673,0.3518712882400326,0.7393112480319003
-0.00325581092834473,1.1285405310647074,0.036390212508431496,0.4405029940458294,0.688037537018878
-0.00408509826660156,1.1543732421667765,0.03638980208795849,0.5527034760351665,0.60166976613161
-0.00512538719177246,1.196559535631171,0.03652637239204469,0.6934519397192895,0.5031075959118814
-0.006428202819824221,1.2639759228142198,0.03938585014053358,0.8697196031300358,0.394256319684184
-0.008069602203369141,1.300098136215311,0.03703157852491879,1.0917967933568387,0.20830134285847235
-0.0101109245300293,1.3673060231056127,0.03609701553027587,1.3679825475350027,-0.000676524429390025
-0.012696926879882801,1.4755416248712183,0.035477780540306036,1.7178621329257806,-0.2423205080545621
-0.0159134811401367,1.6263078485361617,0.03523524047222777,2.1530537989458556,-0.5267459504096941
-0.0199114791870117,1.836198322481781,0.03380394106855218,2.693972835277361,-0.8577745127955798
-0.0249804351806641,2.1470695917565292,0.03182631421961706,3.3797897764428133,-1.232720184686284
-0.0312957763671875,2.5861797012184216,0.03306168593948367,4.234239485688934,-1.6480597844705127
-0.0392304382324219,3.2115520207307853,0.029233325084046736,5.307779192171219,-2.0962271714404346
-0.0491426300048828,4.12434325735295,0.027344513490058987,6.648873699629408,-2.5245304422764576
-0.061568438720703104,5.387302832968626,0.028482856300904948,8.330054229833726,-2.9427513968651
-0.0771433349609375,7.158423549323367,0.022845102714111616,10.437298347127859,-3.2788747978044914
-0.0966364929199219,9.50438092971942,0.020815923714654017,13.074673376981476,-3.570292447262055
-0.121096789550781,12.587185916928178,0.06801345933151182,16.384089721566486,-3.796903804638307
-0.151709252929687,16.523866812202815,0.012349328371989023,20.525878686069465,-4.002011873866651
-0.19008096923828102,21.569507738890522,0.01788013343932115,25.717474971178788,-4.147967232288266
-0.23812072753906202,27.908677349241607,0.03299490656731057,32.21713291522614,-4.308455565984531
-0.298354467773438,35.89898251486162,0.053031549173406994,40.36660581146429,-4.467623296602668
-0.37377177734375,45.98200669934937,0.07813199953141993,50.57037728338254,-4.588370584033171
-0.4682638671875,58.67410074227315,0.10245369378648753,63.354918341170944,-4.680817598897793
-0.586649560546875,74.60501792056897,0.14293697537843852,79.37220359658627,-4.7671856760172995
-0.7349704589843751,94.5850207050835,0.18443587478200707,99.4396464792426,-4.854625774159106
-0.9207823242187501,119.59038325995532,0.23851719103064656,124.57952246294893,-4.9891392029936155
-1.1535629882812501,150.9982237755946,0.3114046801242423,156.0741582794212,-5.075934503826587
-1.44517158203125,190.31203449336778,0.4129807965227019,195.52806437638108,-5.21602988301331
-1.8105425781250002,239.7054125594374,0.5201620979631103,244.96183717799465,-5.2564246185572605
-2.2682232421875,301.50253909482757,0.6636650389078631,306.884874870762,-5.382335775934416
-2.8416408203125,378.8372222023594,0.8876359545490564,384.4668246712038,-5.629602468844415
-3.560008203125,475.7792461170599,1.3254939041570737,481.66011688570416,-5.8808707686442
-4.459969140625001,597.6463339816245,2.138847639958662,603.4225583228645,-5.776224341240011
-5.587447265625,750.090068375,2.485282605422255,755.9675004937479,-5.877432118747897
-6.9999703125,940.8047615478677,1.8721621044079335,947.078300537507,-6.2735389896392935
-5.587523437500001,749.31568170304,2.3730477185552634,755.9778063560165,-6.66212465297647
-4.460055078125,596.8753484137932,2.1266997239304652,603.4341854495261,-6.558837035732925
-3.560095703125,475.063443475726,1.3146297567098277,481.67195541466884,-6.608511938942846
-2.8417083984375,377.93487670712346,0.9229194040148344,384.4759678208061,-6.541091113682629
-2.268290625,300.46749941288573,0.688710409120261,306.8939915950764,-6.426492182190668
-1.810596484375,238.60270069623414,0.5162527927334778,244.96913055744616,-6.366429861212014
-1.44523896484375,189.1864191297784,0.4228713357899865,195.53718110069548,-6.350761970917113
-1.1536390625000001,149.86853652340065,0.3321266981591153,156.08445092904566,-6.215914405645023
-0.9208400390625,118.4032032281241,0.2720961473554288,124.58733113551385,-6.18412790738975
-0.7350416015625,93.32471228227475,0.22270257640028224,99.44927189034841,-6.12455960807368
-0.5867255859375,73.28966516938408,0.1844502829837135,79.3824896398888,-6.0928244705047225
-0.46832768554687504,57.35030161598957,0.15710274687342674,63.36355280398175,-6.013251187992172
-0.373845361328125,44.58213390269579,0.12652484874035663,50.58033301058673,-5.998199107890936
-0.298417016601562,34.454963397988884,0.10793118247705401,40.37506850990381,-5.920105111914928
-0.238204150390625,26.40346873401974,0.09614927629532419,32.22841981630673,-5.824951082286992
-0.190144763183594,20.005761627682514,0.08196032950768307,25.72610613082867,-5.720344503146154
-0.151780407714844,14.959617922774571,0.07258227621863023,20.535505748755895,-5.575887825981323
-0.121169165039062,10.998471414593444,0.06442613773584528,16.393881942301956,-5.395410527708511
-0.09673708496093751,7.939265601585391,0.059174096693004545,13.088283226023625,-5.149017624438235
-0.0772243041992188,5.57441832687305,0.11263692057823663,10.448253280529551,-4.873834953656501
-0.0616530883789063,3.9438035418399733,0.05224532868939429,8.34150711475368,-4.397703572913707
-0.04920764770507811,2.6760455163012025,0.05201576101145781,6.657670430223517,-3.9816249139223143
-0.039281961059570304,1.7371565327006762,0.04904869743852905,5.31475010053171,-3.577593567831034
-0.0313583435058594,1.067514639632591,0.04630260053966698,4.242704661499332,-3.175190021866741
-0.0250454559326172,0.5636859276632419,0.04430470670681829,3.3885869199320435,-2.8249009922688018
-0.0200083938598633,0.22730404175549002,0.044430320845696925,2.7070851456963836,-2.4797811039408937
-0.0159576446533203,-0.03597800798706988,0.04388456566065654,2.159029010717397,-2.195007018704467
-0.012744770050048801,-0.21571430593303542,0.0414016831597829,1.7243351929917967,-1.940049498924832
-0.0102004776000977,-0.37246506033488885,0.039890522788873645,1.380098851693728,-1.752563912028617
-0.008139527130126951,-0.4301778136080332,0.04250376426908326,1.1012574593086266,-1.53143527291666
-0.00650058135986328,-0.5191186484700069,0.038518490687549915,0.8795122367606627,-1.3986308852306695
-0.00521003379821777,-0.57837101909772,0.041762099216886575,0.7049044117441116,-1.2832754308418315
-0.00415747680664063,-0.6589047673136843,0.04239594741585413,0.562496109665795,-1.2214008769794793
-0.00332573623657227,-0.7084989922978608,0.03748997139111139,0.44996371160950827,-1.1584627039073692
-0.00264734001159668,-0.7362921115916539,0.03933787433423504,0.3581784160785221,-1.0944705276701758
-0.0021259685516357403,-0.7630041730335799,0.040884815574655176,0.2876381745910957,-1.0506423476246758
-0.00171132488250732,-0.7908026822974706,0.03813171879293013,0.2315379335964264,-1.022340615893897
-0.0013555656433105502,-0.8056236085077837,0.04058362721710322,0.18340460722255214,-0.9890282157303358
-0.00110162706375122,-0.8286788571278336,0.041364556163399506,0.14904735888672802,-0.9777262160145616
-0.0008808109283447269,-0.8086165431006376,0.04104290191647868,0.11917149357361473,-0.9277880366742524
-0.000725012922286987,-0.8025772338622051,0.038757628208756806,0.09809241691798837,-0.9006696507801935
-0.000576575422286987,-0.8259201821512661,0.039143593093554224,0.07800919813847497,-0.9039293802897409
-0.000450219535827637,-0.8347138253326363,0.03941110565297732,0.060913565890273,-0.8956273912229092
-0.000374160647392273,-0.8385982860591584,0.03853417768338226,0.05062299041861647,-0.8892212764777748
-0.000323863649368286,-0.8324330947655151,0.038840562399610486,0.0438179336420709,-0.876251028407586
-0.00026007230281829797,-0.8490621053385686,0.03891136715057895,0.0351871255982601,-0.8842492309368287
-0.00021468234062194802,-0.8492999481543467,0.039104532300815335,0.02904597837344738,-0.8783459265277941
-0.000177879655361176,-0.8444841996813499,0.0394875036058859,0.024066668025552428,-0.8685508677069024
-0.000145983994007111,-0.8563205090704401,0.03853185561467514,0.019751265616518607,-0.8760717746869587
0.000110408055782318,-0.859725471261561,0.03741772964727746,-0.014937931043685123,-0.8447875402178758
0.000137396705150604,-0.864222499121393,0.037966560890838025,-0.018589427126729254,-0.8456330719946639
0.000177879655361176,-0.8641252556386775,0.039210632766282894,-0.024066668025552428,-0.8400585876131251
0.000237990713119507,-0.8754155923916765,0.03867891850756058,-0.03219954229269198,-0.8432160500989847
0.00029810175895690904,-0.877475099984805,0.03751758893934438,-0.04033241494695995,-0.8371426850378451
0.000397469019889832,-0.8742005126520146,0.03904882638490268,-0.05377655433786107,-0.8204239583141536
0.000514010858535767,-0.8677387272331829,0.03901729354834937,-0.06954437070834063,-0.7981943565248423
0.000651407527923584,-0.8779971186109461,0.038713459767560125,-0.08813379299645514,-0.7898633256144909
0.000828060436248779,-0.8872692459640676,0.03746047084600545,-0.11203448524694586,-0.7752347607171218
0.00104028921127319,-0.8901888384000046,0.03696685632564497,-0.14074850239304013,-0.7494403360069645
0.0013126292228698702,-0.9053816388279357,0.04042460552122777,-0.1775954179993481,-0.7277862208285876
0.00164139976501465,-0.919394697034966,0.03778776737362024,-0.22207724183869357,-0.6973174551962724
0.0020584968566894502,-0.9405139256737863,0.036868759902115245,-0.2785094247062558,-0.6620045009675306
0.0025786417007446303,-0.9557684746966425,0.03940993572423775,-0.34888370816020814,-0.6068847665364343
0.0032570377349853503,-0.9635951421139815,0.03552160069921326,-0.44066897788524817,-0.5229261642287334
0.00407528419494629,-0.9920624095650908,0.03906271209187342,-0.5513756569317014,-0.4406867526333894
0.0051450157165527305,-1.0383813412293286,0.03561149480868149,-0.6961076295381108,-0.34227371169121784
0.00642452239990234,-1.0873724614015088,0.0370410972099966,-0.8692216516117766,-0.21815080978973225
0.008069602203369141,-1.13474408569831,0.03464532864022483,-1.0917967933568387,-0.04294729234147143
0.010107244873046902,-1.2052815068550546,0.03692161374695032,-1.367484699240528,0.16220319238547354
0.012674845123291001,-1.3313927358770918,0.03414239031018875,-1.7148745270400099,0.3834817911629181
0.015896305847168002,-1.4597489331988773,0.03673473984048458,-2.1507300251939894,0.6909810919951124
0.0199163864135742,-1.6644257647300977,0.03909695447721484,-2.694636770635039,1.0302110059049414
0.0249632614135742,-1.9861957436330377,0.0391241944052246,-3.377466209138494,1.3912704655054562
0.0313055908203125,-2.424438255093648,0.033011689177134984,-4.23556735640429,1.811129101310642
0.0392279815673828,-3.0244768636653587,0.034643098371969154,-5.307446811597252,2.2829699479318935
0.0491475341796875,-3.9512517964833718,0.028600719557322147,-6.649537222091964,2.6982854256085926
0.0615659851074219,-5.224182056043354,0.02761444201019011,-8.329722262154892,3.1055402061115385
0.0771298400878906,-6.998217004488953,0.024281282526561025,-10.435472524894239,3.437255520405287
0.0966683898925781,-9.363401138732375,0.019950439178326725,-13.078988956806375,3.7155878180740007
0.121098010253906,-12.433411476066222,0.014739955023148595,-16.384254879615657,3.9508434035494355
0.151723986816406,-16.391556485708374,0.013222447292786323,-20.527872143723023,4.1363156580146505
0.190074841308594,-21.410512023590385,0.016528748600626888,-25.716645877772002,4.306133854181617
0.23815510253906202,-27.768494329840518,0.030497801002481402,-32.22178376589087,4.453289436050349
0.29835078125000003,-35.73218298523299,0.050703400965125,-40.366107034155725,4.633924048922738
0.373780322265625,-45.820112724895424,0.07298016113829969,-50.57153338972676,4.751420664831332
0.46825654296875,-58.499393600475734,0.10294870680225478,-63.353927392875896,4.854533792400164
0.586645849609375,-74.4480935862981,0.1376250725393743,-79.37170151611679,4.9236079298186874
0.734968017578125,-94.39872107410618,0.18380594763090385,-99.43931616314426,5.040595089038068
0.92077861328125,-119.39724740638636,0.2347626185870962,-124.57902038247944,5.181772976093076
1.1535409179687501,-150.7679472936858,0.30291451380755674,-156.0711722218921,5.303224928206286
1.4451751953125,-190.19008343409664,0.4013113649640404,-195.52855324420665,5.338469810110011
1.8105216796875,-239.3960293659256,0.5319035675403926,-244.9590096721928,5.562980306267194
2.268218359375,-301.1534579487296,0.6463556757487138,-306.88421423856533,5.7307562898356865
2.8416507812500003,-378.7145358981398,0.8570315784412388,-384.4681723608851,5.753636462745288
3.560016015625,-475.5341604859347,1.2745375688845964,-481.66117389721876,6.127013411284084
4.4599828125,-597.0402273700091,2.06451631116059,-603.424408093015,6.384180723005899
5.587457421875,-749.898075550363,2.4360213207200774,-755.9688746087171,6.070799058354112
6.99995390625,-940.5518356465518,1.797423112140209,-947.076080813326,6.524245166774156
6.999947656250001,-940.4409178028585,1.8061449854917266,-947.0752352041143,6.634317401255782
