Field [T],Moment (m) [muB/f.u.],Moment (m) [muB/f.u.]_lin-part,Moment (m) [muB/f.u.]_y-lin-subtract
0.6495900676999999,-0.012231262800474147,-0.6276708836688134,0.6154396208683394
0.6395832812,-0.002599960942881537,-0.6180017571882022,0.6154017962453205
0.6295795225,0.008094218029725538,-0.6083355563402262,0.6164297743699517
0.6195742414000001,0.014618648320352791,-0.5986678844627489,0.6132865327831016
0.6095686244,0.026163128984971435,-0.5889998880195796,0.615163017004551
0.5995656762,0.03679190013511609,-0.5793344703228192,0.6161263704579353
0.5895578804,0.040062291258237515,-0.569664368599121,0.6097266598573584
0.5795549746,0.05314385575072323,-0.559998991871653,0.6131428476223763
0.5695492349000001,0.06540782246242859,-0.5503308768687624,0.6157386993311911
0.5595451724,0.07047692870326681,-0.5406643824719406,0.6111413111752074
0.5495392325,0.08159625852187967,-0.5309960740244191,0.6125923325462987
0.5395355749,0.09075335366661967,-0.5213299708650154,0.612083324531635
0.5295292013,0.09876581191826718,-0.5116612433518772,0.6104270552701443
0.5195245967000001,0.10824994617531933,-0.5019942251471912,0.6102441713225105
0.5095207073,0.11364609152846969,-0.49232789800943855,0.6059739895379083
0.4995145441,0.1273817342455797,-0.48265937379675167,0.6100411080423314
0.4895107891,0.13392251649182255,-0.47299317652392614,0.6069156930157487
0.47950485740000004,0.1416079356311579,-0.46332487599971106,0.604932811630869
0.469500994,0.15174614811283432,-0.4536585739846378,0.6054047220974721
0.4594962132,0.15959508680832576,-0.44399138552548645,0.6035864723338122
0.44949014900000006,0.17169553396387505,-0.4343229569722325,0.6060184909361076
0.4394872331,0.17823631621011793,-0.4246575704855698,0.6028938866956878
0.4294814061,0.18641229401792148,-0.414989371128452,0.6014016651463735
0.4194775242,0.20112905407196793,-0.40532305123762613,0.6064521053095941
0.40947065990000003,0.20439944519508937,-0.39565384958222816,0.6000532947773175
0.3994675938,0.21421061856445364,-0.3859883179637795,0.6001989365282332
0.389462238,0.2240217919338179,-0.3763205739069119,0.6003423658407299
0.3794567131,0.23383296530318223,-0.3666526664560029,0.6004856317591851
0.3694535863,0.2403737475494251,-0.3569870761857606,0.5973608237351856
0.3594471898,0.25182011648035013,-0.3473183265453394,0.5991384430256895
0.3494433725,0.2550905076034715,-0.3376520690747092,0.5927425766781806
0.3394381144,0.26490168097283584,-0.3279844194211404,0.5928861003939763
0.3294337188,0.27798324546532155,-0.31831760316414615,0.5963008486294676
0.3194291011,0.2877944188346858,-0.30865057230149484,0.5964449911361807
0.3094275151,0.2943352010809287,-0.2989864708398806,0.5933216719208093
0.2994196912,0.30414637445029297,-0.28931634196436357,0.5934627164146566
0.28941389170000004,0.315592743381218,-0.27964816917931046,0.5952409125605284
0.27940991860000003,0.3188631345043394,-0.2699817611658554,0.5888448956701947
0.2694063631,0.3335798945583858,-0.260315756661281,0.5938956512196668
0.2593989522,0.3401206768046287,-0.25064602684986265,0.5907667036544915
0.24939652900000003,0.34829665461243225,-0.24098111643797368,0.5892777710504059
0.23939210830000002,0.3548374368586751,-0.23131427592793122,0.5861517127866064
0.22938592319999998,0.36791900135116085,-0.22164573055421824,0.5895647319053791
0.2193816163,0.3760949791589644,-0.2119790000042108,0.5880739791631752
0.2093792173,0.3826357614052073,-0.20231411297573867,0.5849498743809459
0.1993732333,0.39408213033613226,-0.19264576191628788,0.5867278922524202
0.18936600309999999,0.3973525214592537,-0.182976206707491,0.5803287281667447
0.17936557350000001,0.41206928151330013,-0.17331322262535345,0.5853825041386536
0.1693599869,0.42024525932110374,-0.16364525555639386,0.5838905148774975
0.15935356950000001,0.42678604156734656,-0.15397648572120354,0.58076252728855
0.1493497298,0.44313799718295377,-0.14431020660641874,0.5874482037893725
0.1393471319,0.44640838830607515,-0.13464512738944964,0.5810535156955248
0.129341642,0.452949170552318,-0.12497725375753206,0.57792642430985
0.11933537690000001,0.4627603439216823,-0.11530863108326729,0.5780689750049496
0.1093333189,0.4725715172910466,-0.10564407354839732,0.5782155908394438
0.09932948751000001,0.475841908414168,-0.09597780246320733,0.5718197108773754
0.08932222732,0.48565308178353234,-0.08630821827636612,0.5719613000598984
0.07931867315,0.4970994507144573,-0.07664221505691335,0.5737416657713706
0.06931561143000001,0.510181015206943,-0.0669766876706699,0.5771577028776129
0.05931048125,0.5134514063300645,-0.05730916162068359,0.570760567950748
0.04930438815,0.5150866018916251,-0.047640705142605246,0.5627273070342304
0.03930174375000001,0.5347089486303538,-0.03797558099469041,0.5726845296250442
0.02929940782,0.5347089486303538,-0.028310754908040824,0.5630197035383946
0.019284774100000002,0.5477905131228394,-0.018634045996975837,0.5664245591198154
0.009287960005,0.5592368820537644,-0.008974555421483621,0.568211437475248
-0.0007167699384,0.5674128598615681,0.0006925838971271712,0.566720275964441
-0.01072031984,0.2420089431109858,0.010358582992209002,0.23165036011877682
-0.02072454853,-0.5543312953690823,0.02002523797126449,-0.5743565333403468
-0.0307282693,-0.5428849264381573,0.02969140216911644,-0.5725763286072738
-0.040734289660000006,-0.5396145353150359,0.03935978836166804,-0.578974323676704
-0.05073716149,-0.5265329708225501,0.049025132265389154,-0.5755581030879393
-0.06074057316,-0.5216273841378681,0.05869099779323399,-0.5803183819311021
-0.07074637751,-0.510181015206943,0.06835917526463309,-0.5785401904715761
-0.08074866491,-0.5085458196453823,0.07802395445883542,-0.5865697741042176
-0.09075242245,-0.4889234729066537,0.0876901541859535,-0.5766136270926072
-0.1007558763,-0.487288277345093,0.09735606047051429,-0.5846443378156073
-0.110762131,-0.47911229953728945,0.10702467309570732,-0.5861369726329968
-0.12076472470000002,-0.4725715172910466,0.11668974825439747,-0.5892612655454441
-0.13076796340000002,-0.464395539483243,0.1263554466487867,-0.5907509861320297
-0.1407740415,-0.4513139749907573,0.13602388863301154,-0.5873378636237688
-0.1507770216,-0.4480435838676358,0.145689337153367,-0.5937329210210028
-0.1607799678,-0.43332682381358945,0.1553547529176136,-0.588681576731203
-0.170785925,-0.42515084600578584,0.16502307808137953,-0.5901739240871654
-0.180789913,-0.4169748681979823,0.17468950049206228,-0.5916643686900446
-0.19079160250000002,-0.407163694828618,0.18435370196126544,-0.5915173967898834
-0.20079634000000002,-0.4038933037054966,0.1940208485814931,-0.5979141522869896
-0.210802128,-0.3908117392130109,0.20368901025459188,-0.5945007494676027
-0.2208038193,-0.3826357614052073,0.21335321346305744,-0.5959889748682646
-0.23080800720000003,-0.3777301747205251,0.22301982902849407,-0.6007500037490192
-0.2408126524,-0.3662838057896001,0.23268688646321006,-0.5989706922528102
-0.25081613160000005,-0.3581078279817966,0.24235281724238325,-0.6004606452241799
-0.2608164891,-0.34502626348931087,0.25201573165739843,-0.5970419951467092
-0.2708234052,-0.33685028568150727,0.26168498336490364,-0.5985352690464109
-0.2808275357,-0.3319446989968251,0.27135154346719437,-0.6032962424640196
-0.29083090040000004,-0.32213352562746084,0.2810173636099528,-0.6031508892374136
-0.3008347733,-0.3123223522580965,0.29068367480446655,-0.603006027062563
-0.31084040970000004,-0.3057815700118537,0.30035168999301964,-0.6061332600048733
-0.32084195,-0.28942961439624654,0.31001574729669357,-0.5994453616929402
-0.3308470157,-0.28288883215000366,0.31968321104243513,-0.6025720431924388
-0.34084994980000005,-0.27634804990376083,0.3293486151149733,-0.6056966650187342
-0.3508533634,-0.26490168097283584,0.33901448250769395,-0.6039161634805298
-0.3608583845,-0.25836089872659296,0.3486819031583778,-0.6070428018849708
-0.3708607922,-0.24691452979566794,0.35834679859328494,-0.6052613283889529
-0.3808653813,-0.2403737475494251,0.368013801820989,-0.6083875493704141
-0.39086847560000004,-0.23383296530318223,0.37767936068788216,-0.6115123259910644
-0.40087309000000004,-0.22238659637225722,0.38734638836188573,-0.609732984734143
-0.4108767607,-0.21748100968757508,0.39701250417925477,-0.6144935138668298
-0.42087880750000006,-0.20276424963352863,0.40667705089204753,-0.6094413005255761
-0.43088439520000005,-0.19295307626416436,0.4163450190238897,-0.6092980952880541
-0.4408865032,-0.18150670733323934,0.42600962487160454,-0.6075163322048439
-0.4508914666,-0.1749659250869965,0.4356769897692654,-0.6106429148562618
-0.46089524400000004,-0.17169553396387505,0.4453432086862455,-0.6170387426501206
-0.47089868020000003,-0.1635195561560715,0.45500909791637206,-0.6185286540724435
-0.4809036582,-0.15240022633745864,0.4646764769213836,-0.6170767032588421
-0.49090555020000004,-0.14046329873806543,0.47434087405760855,-0.614804172795674
-0.5009105821000001,-0.13375899693566648,0.484008305143867,-0.6177673020795335
-0.5109131905000001,-0.12280318667320969,0.49367339450653347,-0.6164765811797431
-0.5209181321,-0.1146272088654061,0.503340738339794,-0.6179679472052001
-0.5309204715,-0.10448899638372967,0.5130055677793549,-0.6174945641630846
-0.5409254245,-0.09631301857592611,0.5226729226279441,-0.6189859412038702
-0.5509271305000001,-0.08699240387503003,0.5323371400403861,-0.6193295439154162
-0.5609320091,-0.07848938695491431,0.5420044229994619,-0.6204938099543763
-0.5709359836,-0.06148335311468288,0.5516708323656766,-0.6131541854803594
-0.5809381104,-0.05919407932849788,0.5613354563790212,-0.6205295357075191
-0.5909430853000001,-0.0487288277345093,0.5710028323886365,-0.6197316601231457
-0.6009457073,-0.044640838830607515,0.5806679348923967,-0.6253087737230042
-0.6109518574,-0.030414637445029296,0.5903364464471182,-0.6207510838921475
-0.6209538155000001,-0.02223865963722572,0.6000009074529241,-0.6222395670901498
-0.6309577093000001,-0.011806111954468361,0.6096672388422071,-0.6214733507966754
-0.6409617602000001,-0.004970994507144573,0.6193337220304488,-0.6243047165375935
-0.6509642625000001,0.004627603439216823,0.6289987088732585,-0.6243711054340417
-0.6609694824000001,0.014962039388280541,0.6386663216158136,-0.623704282227533
-0.6709716511,0.01978586629488465,0.6483309861153221,-0.6285451198204375
-0.6809751897,0.0372824588035843,0.6579969742901549,-0.6207145154865706
-0.6909798064,0.03711893924742823,0.6676640041865494,-0.6305450649391212
-0.7009828659,0.048892347290665376,0.6773295294277025,-0.6284371821370371
-0.7109882254000001,0.05935759888465395,0.6869972770597207,-0.6276396781750667
-0.7209898392,0.06965933092248645,0.6966614053832766,-0.6270020744607901
-0.7309947904,0.07538251538794895,0.7063287584926033,-0.6309462431046544
-0.7409980965,0.08306793452728431,0.7159945220127074,-0.6329265874854232
-0.7510018578000001,0.0986022923621111,0.7256607253729516,-0.6270584330108404
-0.7610068353,0.09941989014289147,0.7353281038948346,-0.6359082137519431
-0.7710088139000001,0.11838815865699576,0.744992584708907,-0.6266044260519112
-0.7810154351999999,0.12198558889242932,0.7546615515638786,-0.6326759626714493
-0.7910166676,0.13523067294107113,0.7643253113570537,-0.6290946384159827
-0.8010219303,0.13964570095728504,0.7739929654554042,-0.6343472644981192
-0.8110257746,0.1587774890275454,0.7836592490149707,-0.6248817599874253
-0.8210287156000001,0.16106676281373042,0.7933246597546816,-0.6322578969409511
-0.8310325488000001,0.1635195561560715,0.8029909325887965,-0.6394713764327251
-0.8410365494,0.1749659250869965,0.8126573671743161,-0.6376914420873198
-0.851040797,0.18968268514104294,0.8223240404252895,-0.6326413552842467
