"FW, H = 100 Oe_x","FW, H = 100 Oe_y"
2.99931859970093,6.26384034439535e-07
3.0572749376297,6.27416370226732e-07
3.47820568084717,6.15402738246072e-07
5.69988775253296,5.90904481517943e-07
6.07732105255127,5.87032297419621e-07
6.47232484817505,5.84160964848396e-07
6.50985383987427,5.85541550292936e-07
6.94697999954224,5.76546475569617e-07
6.98592257499695,5.75456115668451e-07
7.42313861846924,5.72397550222439e-07
7.46201682090759,5.73389081582337e-07
7.54027056694031,5.75911616152055e-07
7.98299646377564,5.6716456654521e-07
8.02064061164856,5.66494533899659e-07
8.09951162338257,5.66747589237993e-07
8.18066024780273,5.67282334443991e-07
8.62231826782227,5.62952192156983e-07
8.66143035888672,5.62556128567401e-07
8.74141311645508,5.62778701611423e-07
8.81970119476318,5.61892269947405e-07
8.90123081207275,5.56143660184207e-07
9.34495735168457,5.5672924087293e-07
9.38463687896729,5.51781320908967e-07
9.46414518356323,5.54281937728104e-07
9.54817390441895,5.51152797428991e-07
9.62690019607544,5.54107032848896e-07
10.0704193115234,5.50419954752721e-07
10.1092557907104,5.46357706497077e-07
10.1889324188232,5.46096983387613e-07
10.2693562507629,5.48573822032758e-07
10.3520469665527,5.46852294765597e-07
10.4338431358337,5.43033245772868e-07
10.8780374526978,5.44659931082645e-07
10.9196043014526,5.46572794167513e-07
10.9991960525513,5.42956679389815e-07
11.0811262130737,5.36799899907805e-07
11.1615891456604,5.4074737691662e-07
11.2408232688904,5.3961382671414e-07
11.3231091499329,5.39922192052988e-07
11.4041891098022,5.38766821973483e-07
11.485191822052,5.36501927421508e-07
11.9360504150391,5.34575383284852e-07
11.9751710891724,5.33559328664233e-07
12.0535678863525,5.34325400358801e-07
12.1359767913818,5.31750827694535e-07
12.21630859375,5.28417965236018e-07
12.2986674308777,5.32040630624086e-07
12.3788838386536,5.31148940527476e-07
12.4602975845337,5.27206314077289e-07
12.5415863990784,5.28306986424394e-07
12.6232304573059,5.27688653496781e-07
12.7041068077087,5.27773117311301e-07
13.1534671783447,5.26078515282955e-07
13.1940679550171,5.26468838459981e-07
13.2761845588684,5.24173092879699e-07
13.3577766418457,5.26095053177112e-07
13.4388298988342,5.20716918242843e-07
13.5193791389465,5.22017969746269e-07
13.6018762588501,5.24193600151268e-07
13.6846261024475,5.18092651947375e-07
13.7666983604431,5.21561934594329e-07
13.8469929695129,5.22770206325221e-07
13.9287800788879,5.18923182564429e-07
14.0102648735046,5.0244996208572e-07
14.090630531311,5.18636980998449e-07
14.173602104187,5.17258419873044e-07
14.6231346130371,5.15645181485548e-07
14.6658291816711,5.15683305211234e-07
14.7435851097107,5.1753416329386e-07
14.8257975578308,5.11583016226793e-07
14.9095478057861,5.143222813006e-07
14.9905371665955,5.1542704107952e-07
15.071834564209,5.1587707641502e-07
15.1778335571289,5.1303066372028e-07
15.2801718711853,5.13776361710058e-07
15.3668804168701,5.16222889372081e-07
15.4546318054199,5.08112881387847e-07
15.5386128425598,5.16283940048528e-07
15.6203479766846,5.08023435754575e-07
15.7011570930481,5.12658494533957e-07
15.7892951965332,5.09308970953474e-07
15.8718328475952,5.10238680986159e-07
15.9571394920349,5.14755673496154e-07
16.044011592865,5.1020156548667e-07
16.1288194656372,5.10508923337198e-07
16.2113256454468,5.06977999893175e-07
16.2951812744141,5.02459701433126e-07
16.3776340484619,5.08376917122637e-07
16.4598073959351,5.03259363415168e-07
16.5418310165405,5.03872296080641e-07
16.6254014968872,5.05202573489791e-07
16.7069873809814,5.03652064725216e-07
16.7871885299683,5.02336873915461e-07
17.2403697967529,5.0256824590316e-07
17.2796115875244,5.0082760692174e-07
17.3601226806641,5.01538448336291e-07
17.4430255889893,5.01789027156252e-07
17.5250034332275,5.04062645816184e-07
17.6070728302002,4.95632416122909e-07
17.687611579895,4.99202055020739e-07
17.7708158493042,4.98598607005084e-07
17.8518362045288,4.99554725686657e-07
17.9359016418457,4.96487250497933e-07
18.0195837020874,4.99749959368352e-07
18.0986738204956,4.97204951245351e-07
18.1808652877808,4.94110517613226e-07
18.2623901367187,4.98610896770991e-07
18.3439998626709,4.95792596922743e-07
18.4253168106079,4.97040573290656e-07
18.5083694458008,4.95556789604397e-07
18.5894832611084,4.93238332116287e-07
18.6708250045776,4.9716700970283e-07
18.7526969909668,4.9224413934799e-07
18.8349761962891,4.94824698512349e-07
18.9168272018433,4.90583323480694e-07
18.998589515686,4.94552100201552e-07
19.0816469192505,4.94926097489282e-07
19.163646697998,4.8852265652044e-07
19.2442417144775,4.94352316863087e-07
19.3274717330933,4.89701902526009e-07
19.408784866333,4.87962091464163e-07
19.4922227859497,4.89629709938053e-07
19.5728178024292,4.91488824517193e-07
19.653657913208,4.93179868278738e-07
19.7380342483521,4.90685518663675e-07
19.862283706665,4.90419404398297e-07
19.9696836471558,4.86682717087422e-07
20.0001602172852,4.90220963899992e-07
19.9999895095825,4.86896488928197e-07
20.0001640319824,4.86625409485722e-07
20.1183366775513,4.86046406681252e-07
20.5965929031372,4.85027254294444e-07
21.3531723022461,4.87473726351216e-07
22.1423587799072,4.85716956601533e-07
22.9359512329102,4.83131156666043e-07
23.7425527572632,4.77935414480357e-07
24.5335779190063,4.75238906137256e-07
25.3265686035156,4.72717710819775e-07
26.0977230072021,4.72041877629289e-07
26.8906621932983,4.69253481500758e-07
27.7102031707764,4.67562157277836e-07
28.5153665542603,4.60677503952646e-07
29.3130989074707,4.61808474842207e-07
30.0921659469604,4.60613397141837e-07
30.8648109436035,4.55608055999267e-07
31.6630735397339,4.54761937043112e-07
32.4675331115723,4.51944015268555e-07
33.2591915130615,4.49367320382482e-07
34.0502948760986,4.47569989535414e-07
34.8511352539063,4.43928991172058e-07
35.6631908416748,4.41357038018765e-07
36.4609756469727,4.39588169110327e-07
37.2805328369141,4.38721206783863e-07
38.0760631561279,4.34312957516651e-07
38.8913898468018,4.32078008852453e-07
39.6828308105469,4.31239691545065e-07
40.468376159668,4.23449090865088e-07
41.2572288513184,4.24441955599083e-07
42.0661239624023,4.25218658190796e-07
42.8660430908203,4.2209956271399e-07
43.6611957550049,4.23129763822753e-07
44.4570865631103,4.18327948247532e-07
45.2920780181885,4.19129610163465e-07
46.0904483795166,4.13317329260356e-07
46.8708381652832,4.12410000222376e-07
47.6873207092285,4.10100865739262e-07
48.4832019805908,4.08617442811294e-07
49.2944755554199,4.04283828915542e-07
50.1028385162354,4.06418006170955e-07
50.9315376281738,3.99001542806582e-07
51.7172794342041,4.00520670490643e-07
52.5252685546875,3.97115570332531e-07
53.3358135223389,3.94764563591269e-07
54.1124668121338,3.9597009652574e-07
54.9353427886963,3.95339168294207e-07
55.741584777832,3.90336324215236e-07
56.5418834686279,3.89623739039739e-07
57.3592224121094,3.86246190968977e-07
58.1775798797607,3.80826728670904e-07
58.9656009674072,3.81579478017573e-07
59.8015270233154,3.81713667825814e-07
60.6209201812744,3.78326498942891e-07
61.3978309631348,3.75540211622937e-07
62.2016162872314,3.73125496300795e-07
63.0487823486328,3.73450872391794e-07
63.8519306182861,3.71527659739558e-07
64.6672439575195,3.66619192074315e-07
65.4669380187988,3.64124965824487e-07
66.2738342285156,3.66229453310299e-07
67.0740013122559,3.61781611907227e-07
67.9052276611328,3.61275212724112e-07
68.7489967346191,3.60303492063377e-07
69.5506210327148,3.59207651035688e-07
70.3765602111816,3.55516527122947e-07
71.1837730407715,3.51751477912807e-07
72.014274597168,3.55197715079538e-07
72.8101348876953,3.48720626728559e-07
73.5891914367676,3.48007837646925e-07
74.4138069152832,3.47955823779755e-07
75.216796875,3.41879667373768e-07
76.0206298828125,3.44329611319952e-07
76.840518951416,3.4483277394258e-07
77.6482849121094,3.41867672468407e-07
78.4502334594727,3.3999525596068e-07
79.2530937194824,3.35434474641749e-07
80.1026191711426,3.34074478252005e-07
80.9209938049316,3.32506184345549e-07
81.7270431518555,3.29800455460627e-07
82.5346870422363,3.28086697695717e-07
83.3418312072754,3.28639079158e-07
84.172492980957,3.27405076089839e-07
84.9925575256348,3.23156125120728e-07
85.8126564025879,3.24940547771631e-07
86.6581001281738,3.20649562938183e-07
87.5088195800781,3.16442016781066e-07
88.3034324645996,3.16339459800381e-07
89.1342658996582,3.15690451631847e-07
89.9700775146484,3.11661486296006e-07
90.8007392883301,3.08946792084586e-07
91.6022567749023,3.11871758593018e-07
92.4338340759277,3.08248241295155e-07
93.2453575134277,3.06825535564687e-07
94.1024894714355,3.03777587273241e-07
94.9226264953613,3.04435292322665e-07
95.7499465942383,3.02698118278621e-07
96.5846786499023,3.00486187948033e-07
97.4017448425293,2.98583917625593e-07
98.2198600769043,2.98737510589018e-07
