"FC, H = 100 Oe_x","FC, H = 100 Oe_y"
399.88639831543,-12441.608350511144
399.890029907227,-12505.54380460081
399.776733398438,-12466.911084098332
399.439865112305,-12517.206145295171
398.895248413086,-12540.747231136284
398.201644897461,-12480.097005118101
397.446258544922,-12493.56167114645
396.608474731445,-12359.42959659746
395.737106323242,-12313.93142451597
394.909225463867,-12334.645571912892
394.05793762207,-12484.965632341373
393.179306030273,-12556.790067101192
392.315902709961,-12405.289540392152
391.435501098633,-12432.969402496494
390.575042724609,-12366.333842545133
389.726135253906,-12517.964634591219
388.918350219727,-12356.766424558702
388.093383789063,-12378.530596129182
387.282928466797,-12487.600935302578
386.454452514648,-12407.674546607688
385.667984008789,-12619.605743910584
384.865203857422,-12354.540204022167
384.074630737305,-12379.298930218942
383.265930175781,-12501.578978190359
382.438552856445,-12465.502729145794
381.627746582031,-12374.300570186513
380.839416503906,-12384.519637602378
380.026596069336,-12421.466959429454
379.219970703125,-12241.41637428514
378.412292480469,-12391.563069768688
377.57194519043,-12430.416513305629
376.768188476562,-12393.411336088577
375.935592651367,-12513.307583967115
375.053237915039,-12381.732475766667
374.222579956055,-12414.088924390728
373.423126220703,-12422.058977318204
372.579849243164,-12343.634652742512
371.757751464844,-12284.226542313134
370.936294555664,-12311.191740960825
370.115386962891,-12401.582919521346
369.283416748047,-12355.00570487223
368.458251953125,-12466.89901946583
367.631942749023,-12481.930870738408
366.784698486328,-12335.020055260382
365.959320068359,-12303.572029965499
365.145477294922,-12418.955970843694
364.329788208008,-12328.148777608363
363.480239868164,-12342.460850466085
362.634948730469,-12424.558018165824
361.793212890625,-12418.119575542078
360.965240478516,-12299.812383820843
360.085174560547,-12413.56498796379
359.238906860352,-12428.580516366115
358.438522338867,-12317.540509514756
357.639144897461,-12189.291001470176
356.811477661133,-12303.630841665678
355.986221313477,-12228.379070998917
355.157562255859,-12326.29512272258
354.316558837891,-12514.024698627843
353.479949951172,-12401.643617773365
352.645538330078,-12251.814168129045
351.820816040039,-12287.23544699092
350.990798950195,-12379.537910457775
350.151016235352,-12160.369867097832
349.324905395508,-12368.358202982698
348.505981445313,-12485.227475153944
347.672378540039,-12370.357110088045
346.833969116211,-12337.533731746242
346.013427734375,-12142.859144823806
345.198226928711,-12293.876394387673
344.360382080078,-12385.457410916288
343.523910522461,-12388.825454922115
342.693771362305,-12244.922370767163
341.876251220703,-12303.283095015615
341.030410766602,-12286.269834739123
340.201889038086,-12299.487971491435
339.352066040039,-12291.530477995964
338.524490356445,-12221.159573705998
337.662841796875,-12301.837519519171
336.838668823242,-12339.577042503654
336.002914428711,-12302.29202391569
335.183731079102,-12270.099023176013
334.361724853516,-12147.074898441248
333.519607543945,-12299.783919052186
332.695495605469,-12172.608309420573
331.861312866211,-12273.385840803918
331.034942626953,-12308.408323633206
330.2109375,-12320.185436057074
329.369918823242,-12219.331799938072
328.49641418457,-12126.71752566644
327.703491210937,-12229.540573024567
326.879028320313,-12236.641834141126
326.042053222656,-12282.008730292
325.22639465332,-12352.454507434562
324.380523681641,-12322.07736091601
323.560531616211,-12294.769457151835
322.72509765625,-12338.868791960625
321.85676574707,-12275.390972858982
321.007507324219,-12269.989779801941
320.13688659668,-12271.324876710118
319.233657836914,-12176.180086093622
318.358505249023,-12065.76196540001
317.527496337891,-12327.522027050767
316.624786376953,-12373.161823841565
315.743743896484,-12152.172902301249
314.868759155273,-12312.184578929171
314.016815185547,-12267.216472156584
313.153121948242,-12207.573407673652
312.298797607422,-12272.439060019675
311.462280273438,-12220.195837399931
310.652465820313,-12332.773252852201
309.872253417969,-12301.490784645772
309.033676147461,-12261.277295652868
308.181396484375,-12261.444000157222
