Magnetic Field (T),Moment (emu),M. Std. Err. (emu),Moment (emu)_lin-part,Moment (emu)_y-lin-subtract
-0.734969287109375,3.70583256832801e-05,8.15869260556478e-08,4.163887508507781e-05,-4.580549401797711e-06
-0.9207921875,4.64810792927257e-05,1.03043929478063e-07,5.216646674505507e-05,-5.685387452329366e-06
-1.15356796875,5.84226356485777e-05,1.32359760138836e-07,6.53541221318818e-05,-6.931486483304092e-06
-1.44517158203125,7.36105062976066e-05,1.75104847104191e-07,8.18746035189746e-05,-8.264097221368001e-06
-1.8105400390625002,9.29339514109463e-05,2.25176790755035e-07,0.00010257415084589281,-9.640199434946513e-06
-2.2682441406250002,0.0001174500241503,2.95126289540383e-07,0.000128504872367393,-1.1054848217092992e-05
-2.84164453125,0.0001488014333767,4.01944690819393e-07,0.00016099023965787147,-1.2188806281171466e-05
-3.5600132812500003,0.0001886024613421,5.91489963433839e-07,0.0002016886296054532,-1.3086168263353191e-05
-4.459973828125,0.000238970374537,9.44941629104946e-07,0.0002526749027056648,-1.3704528168664826e-05
-5.587451171875,0.0003023342095005,1.08337987324632e-06,0.0003165508892279086,-1.4216679727408637e-05
-6.99996796875,0.0003825537308621,8.11803018316533e-07,0.00039657547187676106,-1.4021741014661057e-05
-5.58753359375,0.0003024600723704,1.05415312582343e-06,0.00031655555874841456,-1.4095486378014571e-05
-4.460053515625,0.0002387230131806,9.5020965227327e-07,0.0002526794173131682,-1.3956404132568203e-05
-3.560084765625,0.0001883100045715,6.04370658142988e-07,0.00020169267947394887,-1.3382674902448884e-05
-2.8417083984375,0.0001485343243556,4.13791474684056e-07,0.00016099385798300285,-1.2459533627402856e-05
-2.2682968750000003,0.0001172662069005,3.14644448987209e-07,0.00012850785997529964,-1.1241653074799639e-05
-1.810596484375,9.2635373852417e-05,2.40263197681719e-07,0.00010257734869287437,-9.941974840457372e-06
-1.4452402343750002,7.329505421025e-05,1.91110075279132e-07,8.18784929418605e-05,-8.583438731610499e-06
-1.1536390625000001,5.81124007726656e-05,1.5701714381456e-07,6.535814986994854e-05,-7.245749097282945e-06
-0.920836328125,4.61076983948933e-05,1.22567447877943e-07,5.216896748352508e-05,-6.061269088631784e-06
-0.7350256835937501,3.66764217649939e-05,1.00611039983463e-07,4.164207016575576e-05,-4.9656484007618585e-06
-0.586732958984375,2.91916778083482e-05,8.13781820604783e-08,3.32407092594779e-05,-4.049031451129696e-06
-0.46833134765625,2.32599051395023e-05,6.93466340020496e-08,2.653279643858467e-05,-3.2728912990823726e-06
-0.373850268554687,1.85511471881789e-05,5.88503897839535e-08,2.118007501251523e-05,-2.6289278243363285e-06
-0.298420727539063,1.48077751149923e-05,4.93865099695965e-08,1.690669748346629e-05,-2.098922368473992e-06
-0.238204150390625,1.18369967035988e-05,4.19107770423095e-08,1.3495193658869565e-05,-1.6581969552707657e-06
-0.19013372802734402,9.47134374303289e-06,3.7500256371211e-08,1.0771816849555738e-05,-1.3004731065228482e-06
-0.15179636230468702,7.5882468007421e-06,3.32303643544234e-08,8.599855639183284e-06,-1.0116088384411837e-06
-0.12115567626953101,6.09759905797804e-06,2.9650590368329e-08,6.863941335394037e-06,-7.663422774159971e-07
-0.09671991577148441,4.90795573840539e-06,2.70039043767501e-08,5.479560250588756e-06,-5.716045121833657e-07
-0.0771875,3.96959858048846e-06,2.56191400193098e-08,4.372972758181594e-06,-4.033741776931339e-07
