"FC, H = 100 Oe_x","FC, H = 100 Oe_y"
399.890747070313,-4.05550980868446e-07
399.890731811523,-4.04618058720036e-07
399.777221679687,-4.04794052059163e-07
399.4345703125,-4.04798943987564e-07
398.86962890625,-4.01570606390051e-07
398.180969238281,-4.04983538357241e-07
397.390563964844,-4.00333879939224e-07
396.567199707031,-4.04748242285784e-07
395.724975585937,-4.03613856648215e-07
394.875442504883,-4.03315567868809e-07
394.039733886719,-3.98944457988888e-07
393.145431518555,-4.00865745466968e-07
392.270477294922,-4.02584060337747e-07
391.420394897461,-4.01547970927105e-07
390.544418334961,-4.00898789384069e-07
389.760437011719,-4.02152507510342e-07
388.937789916992,-4.03055469587554e-07
388.132400512695,-3.99743464794689e-07
387.295883178711,-4.01091173248732e-07
386.516479492188,-3.99080689549591e-07
385.718063354492,-3.97819894606044e-07
384.934829711914,-3.99947800506509e-07
384.103149414063,-3.97691628967228e-07
383.310974121094,-3.99856792965297e-07
382.482482910156,-4.05133858547531e-07
381.677230834961,-3.97040656132872e-07
380.852111816406,-4.02828234586476e-07
380.070510864258,-4.02594999916555e-07
379.252838134766,-3.97751354778975e-07
378.394836425781,-4.00020225012295e-07
377.566528320313,-4.00303152115716e-07
376.772598266602,-4.0020704373868e-07
375.939605712891,-3.98070789099449e-07
375.089019775391,-4.01895890872682e-07
374.269302368164,-3.96569955321544e-07
373.420257568359,-3.99921252382654e-07
372.601516723633,-3.98664416630858e-07
371.760437011719,-3.98809194132934e-07
370.889282226562,-3.99194682412892e-07
370.054489135742,-3.95742142594027e-07
369.263092041016,-3.99404217922627e-07
368.421325683594,-3.94014285584722e-07
367.591430664063,-3.94182813797617e-07
366.743255615234,-3.96191362417991e-07
365.902435302734,-3.93855124828483e-07
365.0791015625,-3.94726897395879e-07
364.278335571289,-3.93964312493829e-07
363.401580810547,-3.92692602069748e-07
362.569976806641,-3.96319886057805e-07
361.761901855469,-3.98060492111191e-07
360.949752807617,-3.92670745655505e-07
360.125442504883,-3.98073854335445e-07
359.250442504883,-3.96350030336189e-07
358.402526855469,-3.96667940983704e-07
357.616012573242,-3.93976611319189e-07
356.774795532227,-3.91622347075649e-07
355.952865600586,-3.93840467340377e-07
355.118804931641,-3.92266706064995e-07
354.290893554687,-3.92974991838143e-07
353.450912475586,-3.92799118814456e-07
352.613739013672,-3.93780978379185e-07
351.723205566406,-3.93758249302354e-07
350.917297363281,-3.91159004832163e-07
350.132827758789,-3.91942627761834e-07
349.310989379883,-3.89502850949139e-07
348.454818725586,-3.88742771857117e-07
347.648147583008,-3.87463667237986e-07
346.813858032227,-3.91230415790576e-07
345.974258422852,-3.90453215359376e-07
345.090789794922,-3.86207332882792e-07
344.261367797852,-3.91003943131027e-07
343.450134277344,-3.88301750412049e-07
342.640838623047,-3.89612235461487e-07
341.794662475586,-3.88656360104102e-07
340.948745727539,-3.8709127399195e-07
340.125289916992,-3.89090985289607e-07
339.2802734375,-3.8902842641389e-07
338.399993896484,-3.90071576883817e-07
337.593673706055,-3.89304698530098e-07
336.768096923828,-3.88185489610959e-07
335.968231201172,-3.88401592900013e-07
335.13410949707,-3.88584514973713e-07
334.319198608398,-3.85225417879956e-07
333.447204589844,-3.86810287468263e-07
332.605270385742,-3.89796866770498e-07
331.775375366211,-3.87441861808466e-07
330.975921630859,-3.86504097430854e-07
330.108917236328,-3.87245532496625e-07
329.260940551758,-3.87547252237784e-07
328.443771362305,-3.82420984614284e-07
327.637710571289,-3.86179113465573e-07
326.796722412109,-3.86894776565539e-07
325.930328369141,-3.84056349674718e-07
325.081924438477,-3.86957384216619e-07
324.292846679687,-3.90661911415747e-07
323.460052490234,-3.84337717232935e-07
322.633056640625,-3.84504044665681e-07
321.785522460937,-3.8413070919812e-07
320.986892700195,-3.83092256236414e-07
320.160858154297,-3.82137431201008e-07
319.323837280273,-3.80819264334297e-07
318.473846435547,-3.82095400519388e-07
317.662185668945,-3.86163729469852e-07
316.838424682617,-3.83522363482012e-07
315.981155395508,-3.8087144269144e-07
315.130157470703,-3.83332787799793e-07
314.28840637207,-3.82648850793873e-07
313.413558959961,-3.81485065265151e-07
312.573196411133,-3.79855977743562e-07
311.68977355957,-3.82116898027463e-07
310.839797973633,-3.8293111317865e-07
309.923187255859,-3.83951010518104e-07
309.053924560547,-3.79723583855816e-07
308.175598144531,-3.79256269251691e-07
307.303649902344,-3.7879843590085e-07
306.401626586914,-3.78115731609414e-07
305.556488037109,-3.78143317214672e-07
304.715728759766,-3.7951976931278e-07
303.913986206055,-3.81223289547715e-07
303.089050292969,-3.78281913275226e-07
302.295028686523,-3.7419891227892e-07
301.505645751953,-3.78752517943072e-07
300.732940673828,-3.77509022617474e-07
299.945236206055,-3.74581945845382e-07
299.146911621094,-3.76976441398711e-07
298.354110717773,-3.76058038925362e-07
297.565032958984,-3.78546315435804e-07
296.735748291016,-3.77766428668024e-07
295.926666259766,-3.77400158863421e-07
295.101531982422,-3.78484672435501e-07
294.24348449707,-3.7455569242405e-07
293.342346191406,-3.75061247714543e-07
292.562911987305,-3.74773612853232e-07
291.752487182617,-3.75841380578588e-07
290.951065063477,-3.78032644184281e-07
290.126403808594,-3.7499695678537e-07
289.293838500977,-3.77226911978597e-07
288.431823730469,-3.76144514987244e-07
287.578323364258,-3.7689460658718e-07
286.673522949219,-3.75414710832668e-07
285.813064575195,-3.75915640574247e-07
284.93571472168,-3.76669299061508e-07
284.065811157227,-3.74625206355467e-07
283.171844482422,-3.75635687342801e-07
