Magnetic Field (T),Moment (emu/cm3),M. Std. Err. (emu/cm3),Moment (emu/cm3)_lin-part,Moment (emu/cm3)_y-lin-subtract
6.99997421875,-922.4987706689826,1.9540023076810242,-961.0101674962417,38.5113968272591
6.999972656250001,-922.508660580009,1.961460685355668,-961.0099529842536,38.50129240424461
5.587527343750001,-727.0767006564322,2.584228439141596,-767.0986236097726,40.021922953340386
4.4600437500000005,-572.2690603155536,2.210630941339164,-612.3090253314465,40.03996501589291
3.560084765625,-449.7586499350067,1.4222802763273532,-488.7557510926153,38.9971011576086
2.8417230468750003,-352.88571522859706,0.9824655492055828,-390.13354276938196,37.24782754078492
2.2682882812500003,-276.62560454975346,0.7254220136010803,-311.408018511686,34.78241396193253
1.810596484375,-216.71526574491887,0.578709402980287,-248.57257703272523,31.85731128780637
1.44525751953125,-169.82205894051614,0.459782369023615,-198.41604090478342,28.593981964267275
1.1536231445312501,-132.98973658645025,0.3689858075163716,-158.37823636320343,25.388499776753168
0.92084736328125,-104.11332153585657,0.2943518838548902,-126.42099115950927,22.307669623652703
0.7350453125,-81.5044694525762,0.23658209064158225,-100.91266007678142,19.40819062420521
0.586720703125,-63.62493977426692,0.19599716992052443,-80.54951969299623,16.9245799187293
0.46832280273437504,-49.48636171935836,0.16242352543076446,-64.29494752888387,14.808585809525505
0.373828198242188,-38.390977353039666,0.13554809847185165,-51.322003221848405,12.931025868808739
0.29841335449218803,-29.567062629273646,0.11339267642021829,-40.96847485744934,11.401412228175692
0.238220092773438,-22.64447655747221,0.09839761539299059,-32.70468206067947,10.060205503207253
0.190153332519531,-17.23048376314415,0.08656976024438347,-26.105708424622623,8.875224661478471
0.151790222167969,-12.971271668622457,0.07949593082396034,-20.838926297642892,7.867654629020436
0.12115198974609401,-9.655717383808136,0.06934695759137248,-16.63267468136298,6.976957297554846
0.0967051940917969,-7.089217101023712,0.06259492378837068,-13.276431007843032,6.187213906819319
0.07720099487304691,-5.080735648915307,0.05832259442421425,-10.598744894673588,5.5180092457582814
0.0616543151855469,-3.541866170973846,0.05542068938224832,-8.464377426508433,4.9225112555345865
0.0492039642333984,-2.3988463642518156,0.05209043623890364,-6.755097723468638,4.356251359216823
0.0392930023193359,-1.4714563361387383,0.05118362012316159,-5.394444830837999,3.9229884946992613
0.031374291992187504,-0.7589813355129517,0.04934566430724877,-4.3073035214510025,3.5483221859380505
0.0250393203735352,-0.23400556069640296,0.04702965349212686,-3.4375900130758064,3.203584452379403
0.019985086059570303,0.1705984652489489,0.04403513280837674,-2.743705948243348,2.9143044134922973
0.0159527374267578,0.48584814391833936,0.044271365419640524,-2.1901141900562195,2.675962333974559
0.012750904083252001,0.6910861676700829,0.09293832758150919,-1.7505419428477116,2.441628110517794
0.010199251556396501,0.9205069577667548,0.04255216979589893,-1.4002315066096334,2.320738464376388
0.00814320831298828,1.0626088199770842,0.04167191695160265,-1.1179621153260628,2.1805709353031473
0.006505488586425781,1.1488015780246774,0.04490932405682452,-0.8931233859890317,2.041924964013709
0.00519285926818848,1.2291478676993008,0.04186413010279964,-0.7129155621372226,1.9420634298365234
