Magnetic Field (T),Moment (muB/f.u.),M. Std. Err. (muB/f.u.),Moment (muB/f.u.)_lin-part,Moment (muB/f.u.)_y-lin-subtract
0.15170557861328102,-0.10065146282052383,0.00016349839650886818,-0.1501220128224063,0.04947055000188249
0.19008464355468702,-0.1311626615788505,0.0001483476357483872,-0.18810046115575801,0.056937799576907505
0.238128100585938,-0.17013443773635317,0.00023701281598736612,-0.23564242064337554,0.06550798290702237
0.29834833984375003,-0.21959219207726186,0.0003684993560701532,-0.29523405605102826,0.07564186397376638
0.37377668457031304,-0.2827923896983161,0.0005479847379963264,-0.369875048410835,0.08708265871251891
0.468258984375,-0.36271674311068486,0.0008010859863600694,-0.4633711027578301,0.10065435964714524
0.586659375,-0.4645097168381344,0.0010387610366961746,-0.5805355809665971,0.11602586412846269
0.734969287109375,-0.5928555556154154,0.001387262328356637,-0.727297372661345,0.13444181704592972
0.9207897460937501,-0.7560187731588404,0.0017822671059385068,-0.9111781605750707,0.15515938741623042
1.1535642578125,-0.9635515261655303,0.0023194585364469354,-1.1415228753337168,0.17797134916818652
1.4451728515625,-1.2280487220651697,0.0030806008628899953,-1.4300875375578712,0.2020388154927015
1.8105425781250002,-1.5656565577496313,0.0039615521356238595,-1.7916433832776602,0.22598682552802893
2.2682476562500002,-1.9958337349232744,0.005154252797998831,-2.244570745839042,0.24873701091576766
2.8416408203125,-2.5444015879453112,0.0068746194815937234,-2.811978594083688,0.26757700613837654
3.5600109375,-3.2434759741353774,0.009974286483943766,-3.52285006584784,0.27937409171246247
4.45996796875,-4.126466115201901,0.015901131570886056,-4.413412972102756,0.2869468569008551
5.587463671875001,-5.238089050809592,0.018739648075763716,-5.5291394071418525,0.29105035633226084
6.999953125,-6.6409604717027415,0.014209663872117183,-6.926884709139477,0.28592423743673595
6.999953125,-6.641316008868169,0.01409553825957217,-6.926884709139477,0.2855687002713084
