Magnetic Field (T),Moment (muB/f.u.),M. Std. Err. (muB/f.u.),Moment (muB/f.u.)_lin-part,Moment (muB/f.u.)_y-lin-subtract
0.031363250732421896,-0.005206862397925823,0.00033701243812274195,-0.02905497904816067,0.023848116650234848
0.025029507446289102,-0.00017334576362299504,0.00034762603883763186,-0.023187386430129592,0.023014040666506596
0.0200108474731445,0.00372406751095073,0.0003628941087970453,-0.018538089658771,0.022262157169721727
0.0159613250732422,0.006678776962111049,0.00029737181332065225,-0.014786603899592715,0.021465380861703763
0.012760718536377,0.00908642706336231,0.00029516862842089004,-0.011821555516585277,0.020907982579947585
0.010193116760253902,0.011138965721613223,0.0002847565232094267,-0.009442924026956014,0.020581889748569233
0.00813830108642578,0.012559038601920139,0.00028334878796123836,-0.007539338621850338,0.020098377223770475
0.00651530227661133,0.013312092148741897,0.0005255831261955925,-0.0060357892348092594,0.019347881383551157
0.00520144653320313,0.014812468265989016,0.00028086537584452297,-0.004818630611083811,0.019631098877072827
0.00414888954162598,0.015595409865312874,0.00028026112910570244,-0.003843539680676689,0.019438949545989563
0.0033232826232910202,0.016189814926946912,0.00027903630305559286,-0.0030786957581224158,0.01926851068506933
0.0026547004699707002,0.016806323466913076,0.0002742936611135342,-0.0024593198961485574,0.019265643363061632
0.00213210220336914,0.017165520120222176,0.00026898175505350453,-0.0019751838027232413,0.019140703922945417
0.0016990573883056603,0.017496272344078988,0.00026883048849134363,-0.0015740102083171869,0.019070282552396175
0.00136537961959839,0.017777908751008535,0.00027676681813222637,-0.0012648904470609185,0.019042799198069452
0.00109794683456421,0.01795740210044816,0.00026503351021409257,-0.0010171401729502435,0.018974542273398405
0.000891851711273193,0.018314913189017613,0.00031302761562281863,-0.0008262132330027087,0.01914112642202032
0.000709065103530884,0.018385439261735068,0.00027204361634732346,-0.0006568793491031348,0.019042318610838205
0.000566761350631714,0.01846500303656368,0.0002707815956359533,-0.0005250488639842622,0.018990051900547943
0.000475981426239014,0.01859887660253564,0.00026754541534192757,-0.00044095015802656407,0.019039826760562203
0.00035821280479431204,0.01861952602464758,0.000272296322961117,-0.0003318490684169556,0.018951375093064535
0.00029810175895690904,0.018619333637325593,0.00027254442082580264,-0.00027616207371511836,0.01889549571104071
0.000252711772918701,0.018741552992342092,0.000267645854270917,-0.0002341126986491237,0.018975665690991215
0.00021958935260772702,0.018772115461690605,0.0002680467303022391,-0.00020342802133776117,0.018975543483028365
0.00016929235458374,0.0187791494533206,0.00026830019499235485,-0.00015683278042220083,0.018935982233742803
-8.58729302883148e-05,0.0189483290098473,0.0002667837112598006,7.955285667349188e-05,0.018868776153173807
-0.00011408833265304601,0.018919447529248637,0.00030149307240418644,0.00010569166261350305,0.018813755866635137
-0.00015211777687072802,0.019075413911776643,0.0002675579545502423,0.00014092221681800404,0.01893449169495864
-0.000176652884483337,0.019085533585600157,0.0002692532077654606,0.00016365159024012168,0.01892188199536004
-0.000228176665306091,0.019084466626348603,0.0002637001126838559,0.00021138332522700512,0.018873083301121595
-0.000322636866569519,0.019186831573924118,0.0002735024389636973,0.00029889144713723687,0.018887940126786882
-0.00041832385063171395,0.019251821097755268,0.0002657255815243298,0.0003875360631187918,0.018864285034636476
-0.0005164643764495849,0.0192815198606234,0.0002673938917957271,0.0004784536451558474,0.01880306621546755
-0.0006465005397796631,0.019374357512772687,0.0002685429099240446,0.0005989194104329426,0.018775438102339746
-0.000814566135406494,0.01949090602990047,0.00027138783224029886,0.0007546157188709657,0.018736290311029503
-0.00103660898208618,0.01967072081931731,0.00027161841405748643,0.0009603166620899356,0.018710404157227377
-0.0013089488983154302,0.019862397360583244,0.000262464867615997,0.0012126129124859053,0.01864978444809734
-0.0016475336074829102,0.01997222361474823,0.00026926961090970736,0.0015262784733303069,0.01844594514141792
-0.00205604343414307,0.02034662331815285,0.0002690126020345957,0.001904722804749971,0.01844190051340288
-0.00260195007324219,0.020592624621478827,0.00026876872566784505,0.002410451821700374,0.01818217279977845
-0.0032742126464843802,0.02107775118133254,0.0002648375976887432,0.003033237232149634,0.01804451394918291
-0.004101045989990231,0.02144589180399073,0.0002676735895785733,0.0037992173174680416,0.017646674486522688
-0.00512784080505371,0.02213607528239159,0.0002633155405140915,0.004750442115335977,0.017385633167055617
-0.00643310928344727,0.02304734078689049,0.00025162749140510035,0.005959645479346481,0.017087695307544008
-0.008067148590087891,0.02407367833708869,0.00025279505365128117,0.007473422805025121,0.01660025553206357
-0.0101096984863281,0.025406432714321567,0.0002598017888616753,0.009365645168912055,0.01604078754540951
-0.0126822052001953,0.026959211494172738,0.00027503033765895267,0.01174882060280919,0.015210390891363546
-0.015912255859375002,0.029150228249393534,0.00024906165752387765,0.014741146080408581,0.014409082168984953
-0.0199151596069336,0.03192144609069355,0.00024913566353284867,0.018449444225565097,0.01347200186512845
-0.0249828903198242,0.035394761400616266,0.0002284798892333625,0.023144200229685035,0.01225056117093123
-0.0312847351074219,0.039615972706708934,0.00024335196575320098,0.028982242014018677,0.010633730692690259
-0.0392243041992188,0.045661356798765554,0.0002110139003367043,0.03633747491323829,0.009323881885527265
-0.049152441406250004,0.052954519277371125,0.00019720345218121913,0.045534921345006196,0.00741959793236493
-0.0615708923339844,0.06131398232154731,0.001184681465665757,0.0570393994552085,0.004274582866338812
-0.0771273864746094,0.07436884793284973,0.0001593719569989955,0.07145096715827964,0.002917880774570095
-0.0966401733398438,0.0893320108003382,0.00013461525110445316,0.08952765246037207,-0.00019564166003387134
-0.121090649414062,0.10855812887437051,0.00011397858256239805,0.11217862305378623,-0.0036204941794157125
-0.151726440429687,0.1326097928313328,8.762558514641043e-05,0.14055968194583038,-0.00794988911449757
-0.19006870117187502,0.16313897177835848,0.00012750259754706176,0.17608003001267636,-0.012941058234317866
-0.23811953125000002,0.20146838054616145,0.000213412970502612,0.2205944163904701,-0.019126035844308623
-0.298355688476562,0.24952549363663915,0.0003482596383502864,0.2763973145368103,-0.026871820900171203
-0.373772998046875,0.31055083235991543,0.0005125651195578433,0.3462640629848237,-0.03571323062490824
-0.46828349609375003,0.38725540806400244,0.0007283736745179521,0.4338187799371865,-0.04656337187318404
-0.5866421875000001,0.48383402338099735,0.0009865574308737292,0.543466511555176,-0.05963248817417871
-0.734969287109375,0.6059760967617106,0.0013341057936757752,0.6808770372750027,-0.07490094051329203
-0.9207921875,0.7600565455601672,0.0016849697612830393,0.8530237488381868,-0.09296720327801959
-1.15356796875,0.9553243450723305,0.002164340923082655,1.0686677043975,-0.1133433593251694
-1.44517158203125,1.2036757318208338,0.002863306687925407,1.3388098827877055,-0.13513415096687192
-1.8105400390625002,1.5196518486547852,0.0036820808880911903,1.6772879619406316,-0.15763611328584648
-2.2682441406250002,1.9205375819576933,0.004825891987563167,2.1013059693408715,-0.1807683873831784
-2.84164453125,2.433194434114523,0.006572581744207653,2.632505253431472,-0.19931081931694944
-3.5600132812500003,3.084019076860282,0.00967201762914723,3.2980035194810005,-0.21398444262071828
-4.459973828125,3.9076329578740405,0.015451643578463589,4.131728794220885,-0.22409583634684516
-5.587451171875,4.943755574831849,0.01771537960216592,5.176226090735737,-0.23247051590388798
-6.99996796875,6.255501627641982,0.013274566924127864,6.484784514367258,-0.22928288672527594
-5.58753359375,4.9458136788941065,0.017237465125518266,5.176302446527796,-0.23048876763368942
-4.460053515625,3.903588115953171,0.015537786059494013,4.1318026168824025,-0.22821450092923146
-3.560084765625,3.0792368367279472,0.00988264217732942,3.298069742750891,-0.21883290602294386
-2.8417083984375,2.428826679256967,0.006766299828150312,2.632564420123423,-0.20373774086645624
-2.2682968750000003,1.9175318104475807,0.005145052064536009,2.101354822572758,-0.18382301212517732
-1.810596484375,1.5147695216698978,0.003928773144555316,1.6773402529925396,-0.1625707313226419
-1.4452402343750002,1.1985174732895278,0.0031250234686597076,1.3388734824581061,-0.14035600916857818
-1.1536390625000001,0.9502513981510025,0.00256753736654509,1.0687335657915986,-0.11848216764059628
-0.920836328125,0.7539510376910962,0.0020042174676183667,0.8530646408026548,-0.09911360311155852
-0.7350256835937501,0.5997312208404683,0.0016451872602496632,0.6809292830924368,-0.08119806225196853
-0.586732958984375,0.47734101986721394,0.001330692421131739,0.5435506024422841,-0.0662095825750702
-0.46833134765625,0.3803449364643742,0.0011339530812932686,0.43386310972167597,-0.05351817325730178
-0.373850268554687,0.3033475354396967,0.000962318961708388,0.346335646539879,-0.04298811110018231
-0.298420727539063,0.24213608144624613,0.000807566019032582,0.27645756685613787,-0.03432148540989175
-0.238204150390625,0.1935580447193357,0.000685323166011452,0.22067280773385817,-0.027114763014522474
-0.19013372802734402,0.1548749925062323,0.0006132025277559315,0.17614027102338464,-0.02126527851715236
-0.15179636230468702,0.12408267488600776,0.0005433814430139853,0.14062445771255389,-0.01654178282654614
-0.12115567626953101,0.09970766915782488,0.0004848451376794646,0.11223886406449456,-0.012531194906669684
-0.09671991577148441,0.08025467439776936,0.0004415666458167173,0.08960152601067252,-0.009346851612903172
-0.0771875,0.06491069979992443,0.0004189230405057787,0.07150665645004459,-0.0065959566501201565
-0.06164818115234371,0.05289299661111826,0.00039333642647929105,0.05711099997319198,-0.00421800336207372
-0.049212548828125,0.04341475516483348,0.00036971215818412076,0.04559060498246191,-0.0021758498176284308
-0.0392880950927734,0.03559500882210997,0.0003513717828711378,0.03639657092632396,-0.0008015621042139843
-0.0313485290527344,0.02959286823575852,0.0003443311181488986,0.02904134085425905,0.0005515273814994692
-0.0250442276000977,0.024616656392298854,0.00032145029292092854,0.023201023210453905,0.0014156331818449494
-0.0200120742797852,0.02087951394747841,0.0003153944273987196,0.018539226174929542,0.002340287772548869
-0.0159613250732422,0.017684420244048538,0.00030409007929381904,0.014786603899592715,0.0028978163444558207
-0.012761944580078101,0.015344993690497077,0.0002991996053323653,0.011822691325955023,0.003522302364542054
-0.0101894371032715,0.013392159516171905,0.00030607713380151834,0.009439515185269282,0.003952644330902623
-0.008129713439941412,0.012064977199188212,0.00030024729104561156,0.007531383008741062,0.00453359419044715
-0.00651039505004883,0.010732275754516758,0.0002993210135486031,0.0060312431701753854,0.004701032584341373
-0.00519776649475098,0.009702189312948223,0.0002982368927803403,0.004815221416002731,0.004886967896945492
-0.00412680816650391,0.008862947426356784,0.00029702306977621724,0.0038230834500072356,0.005039863976349548
-0.00333064308166504,0.008209467334704122,0.0003003852397765403,0.0030855145016788965,0.005123952833025225
-0.00265592727661133,0.0076283657690397215,0.0002931120820487646,0.0024604564123070303,0.005167909356732691
-0.00213087558746338,0.007263243555560246,0.0002855690148490891,0.0019740474632619384,0.005289196092298307
-0.00171745872497559,0.00683654637139837,0.00028501238235012586,0.0015910572439055695,0.0052454891274928
-0.00136415300369263,0.006650425931536684,0.0002863959103208815,0.0012637541075996154,0.00538667182393707
-0.00110530729293823,0.0064348639707692825,0.0003018771022698001,0.0010239589165067244,0.0054109050542625586
-0.000886944770812988,0.006320838354317567,0.00029078884438072094,0.0008216674334145796,0.005499170920902988
-0.000702931308746338,0.006171738655020431,0.00029320085902683466,0.000651196989182246,0.005520541665838184
-0.0005827092170715331,0.00609843528833865,0.0002840173032901229,0.0005398229997785727,0.005558612288560077
-0.0004723011493682861,0.005913221838230605,0.0002867630465541222,0.00043754074207403047,0.0054756810961565745
-0.00037048037052154505,0.005865084782675847,0.00028723730059047794,0.0003432137661715867,0.005521871016504261
-0.000323863649368286,0.005850468976460954,0.0002891673834802792,0.00030002794120856006,0.0055504410352523945
-0.000268659615516663,0.005775599370921713,0.00029143706566319913,0.0002488868123562894,0.0055267125585654235
-0.00021836261749267602,0.005797117179192221,0.00026492869762985996,0.00020229157144072916,0.005594825607751491
-0.000184013426303864,0.005769696551308711,0.00027174013750375027,0.00017047041110161622,0.005599226140207095
-0.000149664258956909,0.005656546519417097,0.0002912584551976849,0.00013864927284964798,0.0055178972465674495
0.000110408055782318,0.005465232937034727,0.0002597153355765705,-0.00010228224666096935,0.005567515183695696
0.000137396705150604,0.005485651407886143,0.00029421701183486885,-0.00012728458613858867,0.005612935994024731
0.00016929235458374,0.0054360598560410055,0.0002585917298399645,-0.00015683278042220083,0.005592892636463207
0.000234310436248779,0.005397913729989832,0.00029229002594115705,-0.00021706566306074835,0.005614979393050581
0.000303008770942688,0.005317909475570012,0.00027671982674434494,-0.00028070793956468397,0.005598617415134696
0.000398695755004883,0.005318531584301126,0.0002681012307651985,-0.0003693525555462389,0.005687884139847364
0.000510330581665039,0.0052195454812563056,0.00028114178740493997,-0.0004727712852349586,0.005692316766491264
0.000651407527923584,0.005090406252336183,0.00027555113132881085,-0.0006034652541953625,0.0056938715065315455
0.000825606918334961,0.0050589921719543665,0.0002941047344482017,-0.0007648439225542747,0.005823836094508641
0.0010353822708129901,0.0049045308011346185,0.000258359105397847,-0.0009591802342800521,0.005863711035414671
0.0013089488983154302,0.00460761064309674,0.00028452124373688303,-0.0012126129124859053,0.005820223555582644
0.0016254520416259801,0.00452208389549202,0.0002669297847680868,-0.0015058220659636928,0.006027905961455713
0.00207321796417236,0.004216758147959094,0.0002862205343454955,-0.0019206333241798712,0.006137391472138965
0.0025835485458373998,0.0038580271604178934,0.0002803298293021949,-0.0023934046094148302,0.006251431769832724
0.0032521305084228505,0.0034651676354696083,0.00025477180014117244,-0.0030127802946915186,0.006477947930161127
0.00408141784667969,0.0030826289470327227,0.000308468537753294,-0.003781033765721203,0.006863662712753926
0.00512784080505371,0.002334119489014319,0.0002823475499783613,-0.004750442115335977,0.007084561604350297
0.006425749206542971,0.0014711712205789057,0.00025868947271686233,-0.005952827089184321,0.007423998309763227
0.008067148590087891,0.0003839362138307629,0.0002518613583821442,-0.007473422805025121,0.007857359018855883
0.010107244873046902,-0.0007764341331749561,0.0002708246169241211,-0.009363372136595166,0.008586938003420209
0.012683432769775401,-0.0024957907089168557,0.00025422474031298366,-0.011749957825756335,0.009254167116839478
0.0158987609863281,-0.0046420325140262755,0.0004461409570427883,-0.0147286444026654,0.010086611888639125
0.0199163864135742,-0.007363205635541071,0.00024738817944682304,-0.018450580741723545,0.011087375106182474
0.024957127380371102,-0.010708015923894766,0.000254118195883852,-0.02312033339035722,0.012412317466462453
0.0313068206787109,-0.015410070541889075,0.00023813647281953148,-0.02900270213202568,0.013592631590136605
0.0392120361328125,-0.020910978740694135,0.0002253408196301013,-0.036326109751653554,0.015415131010959421
0.0491426300048828,-0.028286777102784884,0.0002043071807028504,-0.04552583204289305,0.017239054940108172
0.0615659851074219,-0.037695813952898796,0.00021054509214162506,-0.05703485339057463,0.01933903943767584
0.0771261596679688,-0.05006054941729838,0.0006364147692510173,-0.07144983064212121,0.021389281224822827
0.09667207031250001,-0.0648338236007269,0.00014399029460251592,-0.08955720188049221,0.024723378279765323
0.121098010253906,-0.08394036812371887,0.0001049029380519229,-0.11218544215073728,0.028245074027018403
0.151712939453125,-0.10814105914348461,8.86703685939488e-05,-0.14054717461377847,0.03240611547029386
0.19006870117187502,-0.13858032788185193,0.00012151568847430275,-0.17608003001267636,0.037499702130824424
0.23811953125000002,-0.17704353033765768,0.00026128709995437645,-0.2205944163904701,0.04355088605281239
0.298336083984375,-0.22509750434644535,0.0003504226217016904,-0.27637915289551224,0.051281648549066895
0.373766870117188,-0.2860972587875461,0.0005248187709584169,-0.3462583860583411,0.060161127270794965
0.46826264648437504,-0.3629141423795148,0.0007443294747013066,-0.43379946481680176,0.07088532243728693
0.586665478515625,-0.4596293186439869,0.0009830908187185956,-0.5434880883992591,0.08385876975527223
0.734969287109375,-0.5817105727883983,0.001302259809578807,-0.6808770372750027,0.09916646448660434
0.92077861328125,-0.7358487616801911,0.0017596031307684779,-0.8530111736544235,0.11716241197423233
1.1535458984375,-0.9310455853276798,0.0022246179653918987,-1.068647258415266,0.13760167308758628
1.44519736328125,-1.179564598754414,0.002819846222191596,-1.3388337665899612,0.15926916783554704
1.810519140625,-1.4955734124112254,0.0035382682336260467,-1.677268601585773,0.1816951891745475
2.268221875,-1.89707562859803,0.00479575705806802,-2.101285342420742,0.20420971382271172
2.84164453125,-2.40914746888365,0.006623781642414802,-2.632505253431472,0.22335778454782193
3.560005078125,-3.0590544295719893,0.009395172800791454,-3.297995920089374,0.23894149051738475
4.45998515625,-3.885126427081582,0.015407814228154898,-4.131739288618847,0.24661286153726436
5.587457421875,-4.925193034153891,0.016806851688040175,-5.1762318807484045,0.25103884659451353
6.999951562500001,-6.236162232180251,0.013092888778156278,-6.484769315584005,0.24860708340375398
6.99995078125,-6.234490688520442,0.012627671594099797,-6.484768591832421,0.25027790331197897
