Magnetic Field (T),Moment (muB/f.u.),M. Std. Err. (muB/f.u.),Moment (muB/f.u.)_lin-part,Moment (muB/f.u.)_y-lin-subtract
0.0021259685516357403,0.0053331541243423555,0.00026777079037083884,-0.001990862833543698,0.0073240169578860535
0.0016990573883056603,0.005764936761568166,0.000272151100941405,-0.0015910819583069397,0.007356018719875106
0.00136169939041138,0.005915921248814917,0.0002694600700400353,-0.0012751631272924007,0.0071910843761073175
0.00109058628082275,0.006228025189790089,0.00026784517389190343,-0.0010212793089493801,0.00724930449873947
0.0008771306991577151,0.0064664830982820816,0.00027590954064729724,-0.0008213888713310057,0.0072878719696130865
0.000693117237091064,0.0065686532219922395,0.00026809565879080195,-0.0006490695008406337,0.007217722722832873
0.0005753486633300781,0.006739031823236618,0.0002633146649002426,-0.000538785143021794,0.007277816966258412
0.00046616735458374,0.006809513326255849,0.00027455205684602074,-0.00043654232784303635,0.007246055654098886
0.00037538740634918203,0.006954192194111887,0.00028026435926795036,-0.0003515314631093381,0.0073057236572212254
0.000323863649368286,0.007043115408365354,0.00026689407018416235,-0.0003032820509819197,0.007346397459347273
0.000263752579689026,0.007054086600242486,0.0002716651567496752,-0.0002469910515610126,0.007301077651803498
0.00021468234062194802,0.007132992388798787,0.00027360337251451693,-0.00020103923580316218,0.0073340316246019496
0.000164385330677032,0.007225538908355847,0.0002584611526925556,-0.00015393861069717618,0.007379477519053023
-7.48321294784546e-05,0.007307519651809616,0.00026335734179837696,7.007653298491082e-05,0.007237443118824705
-0.00010427428483963,0.007324624779142315,0.00027112238310016406,9.76476336029723e-05,0.0072269771455393435
-0.00015211777687072802,0.007400409060981853,0.00026218787394522596,0.00014245066233939036,0.007257958398642463
-0.00018155990839004502,0.00743915784302242,0.00026792449013856017,0.00017002174063074818,0.007269136102391672
-0.000230630159378052,0.007518976641251008,0.0002687003013502682,0.0002159735675519502,0.007303003073699058
-0.00031650309562683104,0.007600331702881988,0.0002709350292574692,0.0002963892618732149,0.007303942441008773
-0.000409736585617065,0.007647786950641401,0.00026145293636263426,0.0003836977453031844,0.007264089205338216
-0.000518917894363403,0.007741136994787159,0.00027768894015495156,0.0004859405604819419,0.007255196434305217
-0.0006293259620666501,0.007809950888862882,0.0002586810135338922,0.0005893321738454836,0.007220618715017398
-0.000825606918334961,0.007866785739159343,0.00026861213318232454,0.000773139436876884,0.007093646302282458
-0.0010292484283447299,0.008019490888047908,0.0002673486751712091,0.0009638394890169921,0.007055651399030916
-0.00130281505584717,0.00826578464137153,0.0002649912207941289,0.0012200209037295732,0.007045763737641957
-0.00163894634246826,0.008448205823053936,0.00026798314108650556,0.0015347909812127376,0.006913414841841198
-0.00205358982086182,0.008800185671812732,0.0002683534795501216,0.0019230837852948451,0.006877101886517888
-0.0025933626174926803,0.009155657331168821,0.0002650777177797845,0.0024285539149181182,0.006727103416250701
-0.0032472236633300806,0.009694998734339688,0.00025766964753312416,0.0030408619631524703,0.006654136771187218
-0.00408387145996094,0.010255224658914297,0.0002760105699410114,0.0038243406283458184,0.006430884030568479
-0.00512048034667969,0.010960158647766748,0.00026448346231265976,0.0047950728171647,0.006165085830602047
-0.006428202819824221,0.011942689687015631,0.00026131216341697893,0.006019689270860658,0.005923000416154973
-0.00806592178344727,0.013221098173635008,0.0002501676655652576,0.007553330873394334,0.005667767300240674
-0.0101060173034668,0.014577095470998792,0.0002567145710311385,0.009463777923309954,0.005113317547688838
-0.0126760726928711,0.016597142801424585,0.00025556068707827275,0.011870505789052332,0.004726637012372252
-0.0158950805664062,0.019063037874830668,0.0002513332669287671,0.014884945081380864,0.004178092793449802
-0.019913934326171903,0.022312187449873892,0.00024509241222048705,0.018648399897120665,0.0036637875527532277
-0.0249632614135742,0.02633613694773326,0.00023642397796738555,0.023376841258579275,0.0029592956891539867
-0.031308047485351605,0.031612509860833825,0.0002367874781633108,0.029318414932079043,0.002294094928754779
-0.0392157165527344,0.038550431976635324,0.00021137298133110045,0.036723550080528286,0.001826881896107035
-0.0491414031982422,0.0472518754483755,0.00019503875936757116,0.046018457394532745,0.001233418053842751
-0.06156353149414061,0.058344037758381914,0.000190908105735913,0.057651157002806624,0.0006928807555752863
-0.0771347534179688,0.07257083731054337,0.00015602621005820073,0.07223282472181335,0.00033801258873001597
-0.09666224975585941,0.09049927779832491,0.00013761908005043596,0.09051934484053997,-2.00670422150681e-05
-0.121102917480469,0.11275308315773115,0.00011210663921269559,0.11340680334150337,-0.0006537201837722243
-0.15172275390625,0.1409049321843253,0.0001051415580174629,0.14208074316171934,-0.0011758109773940604
-0.190078515625,0.1764464231846224,0.00013754554102212075,0.17799898870649214,-0.0015525655218697459
-0.238126879882813,0.2207961005621435,0.00022387086987629638,0.2229938699994677,-0.0021977694373242086
-0.298347119140625,0.2764569722934313,0.0003691713980193637,0.2793871012508154,-0.0029301289573841305
-0.37376809082031304,0.3467233168267784,0.000530849668519146,0.3500150553996732,-0.0032917385728947974
-0.46826142578125,0.43467706447448734,0.0007219960018617886,0.43850332040556006,-0.003826255931072714
-0.58665078125,0.5452498989523632,0.0009735459873046875,0.5493690091329781,-0.004119110180614935
-0.7349619140625,0.6839759090764606,0.0012860310379952165,0.6882549403900459,-0.004279031313585255
-0.9207774414062501,0.8575794682335258,0.0017124236934907993,0.8622618545559985,-0.004682386322472659
-1.1535470703125001,1.0756136754275119,0.002179372867898397,1.0802389279283484,-0.004625252500836609
-1.4451826171875,1.348946609317349,0.0028478381961824038,1.353340978646316,-0.004394369328966962
-1.8105265625,1.6901344212399996,0.003616728969219645,1.6954672446361152,-0.0053328233961157465
-2.268218359375,2.119033672127714,0.00476308866096877,2.124072638123795,-0.005038965996081512
-2.8416677734375,2.6572075278070573,0.006262132093793449,2.6610792295411696,-0.0038717017341123854
-3.560008203125,3.3286950850541484,0.009374883107864478,3.3337689841456344,-0.005073899091485894
-4.459966796875,4.171514541986316,0.014991799657380804,4.1765350328939,-0.005020490907583973
-5.58745234375,5.229160516216446,0.017884450107137444,5.232368652306595,-0.003208136090148887
-6.9999703125,6.549081665272657,0.013729482368018854,6.555120827325052,-0.006039162052395072
-5.587520312500001,5.228072353382411,0.01754526290606474,5.232432301629213,-0.00435994824680176
-4.46004765625,4.16946342609908,0.015041555671535901,4.176610753639773,-0.007147327540692851
-3.5600796875,3.3259605376317936,0.009570977893780856,3.3338359256745935,-0.007875388042800215
-2.8417070312500003,2.6533794778980497,0.00676782292460036,2.6611159925119927,-0.007736514613942602
-2.268289453125,2.1163761858389263,0.004873376144419577,2.12413921385205,-0.007763028013123423
-1.8105927734375,1.6868302792209975,0.003865483762566329,1.6955292478555617,-0.00869896863456407
-1.4452537109375,1.3439601656665752,0.0030671798392183226,1.3534075543745712,-0.009447388707995838
-1.1536341796875,1.0708503855139118,0.002489155090607974,1.0803205014854957,-0.009470115971583953
-0.92083876953125,0.8524196904044634,0.0019421116595357546,0.8623192852666359,-0.009899594862172529
-0.7350354980468751,0.6783389893570916,0.0016393596650203638,0.6883238480977935,-0.009984858740701777
-0.586730517578125,0.539592117510517,0.0013237186199713123,0.5494436782018245,-0.009851560691307373
-0.4683251953125,0.42849372986684414,0.001075134116229827,0.4385630373706019,-0.01006930750375777
-0.373847827148438,0.33999391369981635,0.0009340583352352885,0.3500897244685196,-0.01009581076870325
-0.298417016601562,0.26947146970526115,0.0007935451095433555,0.27945255671441177,-0.009981087009150607
-0.23819680175781302,0.2132385309627772,0.0006819670721046812,0.22305934832560856,-0.009820817362831379
-0.19015703125,0.16833825057173674,0.0005803928946424198,0.1780725146481363,-0.009734264076399574
