"FW, H = 100 Oe_x","FW, H = 100 Oe_y"
3.00078511238098,-12173.6731884124
3.04469680786133,-12360.271216609963
3.12111604213715,-12296.374910366798
3.20185899734497,-12380.761776185705
3.27461969852447,-12419.960855075391
3.34911274909973,-12511.287190695162
3.42252159118652,-12456.779204116738
3.49758422374725,-12580.107857068879
3.57286024093628,-12564.868696716747
3.64742588996887,-12658.005163895079
3.72244560718536,-12531.688969868972
3.7979451417923,-12698.922372280027
3.87589108943939,-12756.876021896338
3.95110094547272,-12667.205628086938
4.02550959587097,-12863.288586617742
4.10323429107666,-12870.51488750356
4.18083810806274,-12919.963541577548
4.25599074363708,-12866.349938867297
4.33216094970703,-12834.825258581726
4.4089629650116,-12906.25233679
4.48747396469116,-12850.936722591432
4.56336808204651,-12944.116925632461
4.64001798629761,-12873.416475516451
4.7155294418335,-12920.778777071726
4.79427814483643,-12935.190194756267
4.86956810951233,-13110.116540822408
4.94807386398315,-13025.486683128347
5.02556729316711,-13083.639064932784
5.10321521759033,-13006.370100506758
5.17898273468018,-13196.270133538623
5.25565934181213,-13124.466592869996
5.33464312553406,-13038.53623196037
5.41292071342468,-13279.253559127495
5.49123764038086,-13283.019405445792
5.57050728797913,-13155.471835110282
5.64884638786316,-13145.254692335579
5.72649693489075,-13165.169107531281
5.80472183227539,-13099.368667341278
5.88327169418335,-13216.759421211957
5.96364235877991,-13342.156563857694
6.04111862182617,-13232.568821222723
6.119140625,-13208.03343946595
6.19930958747864,-13199.493283680087
6.27799010276794,-13426.031086254374
6.35575485229492,-13326.660485022374
6.43206119537353,-13341.426787928283
6.49960017204285,-13178.514984298128
6.56634545326233,-13460.901192226942
6.64390563964844,-13357.338518465793
6.72279357910156,-13272.6919089822
6.80214858055115,-13409.763512749956
6.88307428359985,-13181.881943051792
6.96302270889282,-13395.310708490519
7.03629493713379,-13326.345217736995
7.10765099525452,-13303.195732632026
7.18233442306519,-13206.792618792522
7.25949501991272,-13495.133259089955
7.33334231376648,-13506.706614482135
7.41224575042725,-13550.82615102685
7.48674464225769,-13357.38938469244
7.56249332427978,-13403.724950687481
7.63825273513794,-13398.507603268472
7.71422529220581,-13424.32054038896
7.79171514511108,-13450.200142764024
7.87196493148804,-13356.588604649727
7.94930720329285,-13593.372014028111
8.02857756614685,-13482.630751515913
8.11016511917114,-13502.70726908833
8.18916034698486,-13446.987257343828
8.2674388885498,-13622.619836661137
8.34677839279175,-13673.928994651735
8.42712116241455,-13462.649972926001
8.50638341903687,-13579.585236779772
8.58697032928467,-13383.825110210097
8.66699504852295,-13436.197810203139
8.74711084365845,-13696.988166427673
8.82625579833984,-13426.151080529788
8.90713930130005,-13645.83735984047
8.98576259613037,-13664.462106462619
9.06714630126953,-13634.009910418918
9.14670658111572,-13545.026821486943
9.22750568389893,-13570.046014732463
