"FW, H = 100 Oe_x","FW, H = 100 Oe_y"
3.00078511238098,-6675.086122864287
3.04469680786133,-6777.401824074418
3.12111604213715,-6742.366108846577
3.20185899734497,-6788.637237392722
3.27461969852447,-6810.130933130724
3.34911274909973,-6860.20712181368
3.42252159118652,-6830.3192236285
3.49758422374725,-6897.942969323923
3.57286024093628,-6889.587010837421
3.64742588996887,-6940.655733479528
3.72244560718536,-6871.393854933349
3.7979451417923,-6963.091516472018
3.87589108943939,-6994.86874560705
3.95110094547272,-6945.70054533709
4.02550959587097,-7053.217037291631
4.10323429107666,-7057.179373064573
4.18083810806274,-7084.293130719722
4.25599074363708,-7054.895642393142
4.33216094970703,-7037.609984018292
4.4089629650116,-7076.774983042468
4.48747396469116,-7046.444245310324
4.56336808204651,-7097.53694926404
4.64001798629761,-7058.770376008331
4.7155294418335,-7084.740141827203
4.79427814483643,-7092.642231254775
4.86956810951233,-7188.558098805818
4.94807386398315,-7142.153732602583
5.02556729316711,-7174.03993085898
5.10321521759033,-7131.671700318733
5.17898273468018,-7235.797961604361
5.25565934181213,-7196.426540138416
5.33464312553406,-7149.309080127534
5.41292071342468,-7281.299553769927
5.49123764038086,-7283.364448080054
5.57050728797913,-7213.427379491584
5.64884638786316,-7207.8251009602645
5.72649693489075,-7218.744601957244
5.80472183227539,-7182.664809244498
5.88327169418335,-7247.0326775112935
5.96364235877991,-7315.7906204728415
6.04111862182617,-7255.701310633722
6.119140625,-7242.248034555986
6.19930958747864,-7237.565283960417
6.27799010276794,-7361.780820131304
6.35575485229492,-7307.293788071352
6.43206119537353,-7315.39046867775
6.49960017204285,-7226.062432444812
6.56634545326233,-7380.900847166517
6.64390563964844,-7324.115211822882
6.72279357910156,-7277.701660254137
6.80214858055115,-7352.860960654924
6.88307428359985,-7227.908608147495
6.96302270889282,-7344.936178080632
7.03629493713379,-7307.120920256596
7.10765099525452,-7294.427561039206
7.18233442306519,-7241.5676659663295
7.25949501991272,-7399.671023672631
7.33334231376648,-7406.016942671578
7.41224575042725,-7430.208630880948
7.48674464225769,-7324.143102865985
7.56249332427978,-7349.549887554682
7.63825273513794,-7346.689104057723
7.71422529220581,-7360.842891143723
7.79171514511108,-7375.033232218712
7.87196493148804,-7323.7040179926
7.94930720329285,-7453.537440132648
8.02857756614685,-7392.815630602943
8.11016511917114,-7403.824015810019
8.18916034698486,-7373.271538229498
8.2674388885498,-7469.574648620185
8.34677839279175,-7497.708560478843
8.42712116241455,-7381.859741133486
8.50638341903687,-7445.977854454186
8.58697032928467,-7338.638378188369
8.66699504852295,-7367.355452938927
8.74711084365845,-7510.35239896079
8.82625579833984,-7361.8466155662745
8.90713930130005,-7482.305314573101
8.98576259613037,-7492.517662629043
9.06714630126953,-7475.820070367776
9.14670658111572,-7427.028734104139
9.22750568389893,-7440.747294398448
9.30770635604858,-7495.189700728588
9.38927745819092,-7439.447226447652
9.46930170059204,-7467.0982655883
9.5478949546814,-7466.901178804033
9.62819814682007,-7419.655023750489
9.70853996276855,-7488.398685227553
9.78809118270874,-7444.141245430082
9.8701057434082,-7488.803269962754
9.9499773979187,-7419.294367604422
10.0301246643066,-7427.011083252634
10.1108951568604,-7440.509218441924
10.1908059120178,-7394.833492181306
10.2697281837463,-7450.741759178519
10.351327419281,-7517.305132127135
10.43279504776,-7483.871356727061
10.5129914283752,-7493.746724339701
10.5929455757141,-7507.551589469967
10.6718955039978,-7482.319393433384
10.7529559135437,-7506.986848770675
10.8334379196167,-7470.939287764306
10.9160127639771,-7425.186743157495
10.9989485740662,-7489.175251952838
11.0794939994812,-7459.513784413729
11.158194065094,-7481.567520343957
11.2389802932739,-7540.864264977778
11.3201651573181,-7436.144770381757
11.4009289741516,-7432.556482556905
11.4829845428467,-7526.259625910145
11.5650191307068,-7452.143157235331
11.6460499763489,-7471.8679372583665
11.7257151603699,-7494.936838059998
11.8073344230652,-7509.241184510049
11.8897333145142,-7434.793822356086
11.9712839126587,-7469.628898733768
12.0495843887329,-7510.697664152635
12.1308646202087,-7559.175571342084
12.2111968994141,-7535.167759722191
12.2939028739929,-7482.043720784587
12.3740701675415,-7542.2572609605595
12.4586071968079,-7492.026814806459
12.5378804206848,-7532.692714845083
12.6221227645874,-7515.058266585179
12.7022075653076,-7472.698279030258
12.7823624610901,-7515.096803808272
12.861376285553,-7511.155822449154
12.9428534507751,-7476.71223211856
13.0246448516846,-7560.3117465302075
13.108314037323,-7547.392471580311
13.1892800331116,-7424.394078365668
13.2693128585815,-7510.486204727676
13.3501615524292,-7554.5158745181025
13.4342083930969,-7457.213887997132
13.5140542984009,-7522.977791575789
13.5985283851624,-7502.222792523111
13.6802101135254,-7516.3930413343
13.7595806121826,-7580.2669862911225
13.8417682647705,-7522.775284869624
13.9232444763184,-7533.909793055365
14.0046362876892,-7541.741000583732
14.0878915786743,-7526.022836533879
14.1689310073853,-7507.438022973631
14.2492904663086,-7560.248225645329
14.3328928947449,-7561.511250610604
14.4137539863586,-7572.619951290067
14.4949474334717,-7472.8959676274835
14.5771970748901,-7522.316970628851
14.6586861610413,-7494.527840018617
14.7385277748108,-7565.062194824734
14.8193936347961,-7546.871909204767
14.9022536277771,-7545.021352189116
14.9841566085815,-7516.84257725369
15.0667204856873,-7516.81802017786
15.1504430770874,-7480.874777130553
15.2583575248718,-7617.890769126099
15.3658909797668,-7550.523399338756
15.4536652565002,-7560.151316456409
15.537266254425,-7568.227006004292
15.6190843582153,-7512.903819386346
15.7031755447388,-7561.537309591654
15.7863006591797,-7565.933645197608
15.8699278831482,-7584.340234790428
15.9573049545288,-7507.075489974882
16.043571472168,-7470.677655903288
16.1273365020752,-7566.857476061339
16.2105169296265,-7608.685509526531
16.2946805953979,-7585.693613142554
16.3754367828369,-7500.172080497716
16.457257270813,-7552.699170382284
16.5397710800171,-7552.200513576809
16.6215171813965,-7534.799648308633
16.7068471908569,-7486.623299861195
16.7890853881836,-7556.3714975475095
16.8696413040161,-7562.367258917895
16.9485168457031,-7535.651345223862
17.032154083252,-7554.018312298917
17.1138610839844,-7575.522159219966
17.1948652267456,-7569.108598969592
17.2762231826782,-7633.732378030851
17.3607397079468,-7454.7087043345955
17.4418087005615,-7549.490780630827
17.5247659683228,-7592.26668416708
17.6062240600586,-7550.304473910991
17.6877555847168,-7551.134564052205
17.7687559127808,-7530.710703518195
17.852147102356,-7546.7129551015805
17.9321975708008,-7568.280652291259
18.0156536102295,-7549.808588686262
18.09827709198,-7579.775182516283
18.180046081543,-7494.169368848888
18.2622842788696,-7508.109548918562
18.3433361053467,-7547.652920427883
18.4248180389404,-7608.1230348921545
18.5065813064575,-7613.671938898486
18.5894203186035,-7550.809321464159
18.6727304458618,-7533.930142361764
18.7525949478149,-7567.446264758
18.8360471725464,-7585.474900677904
18.9190244674683,-7552.040238530293
18.9988403320313,-7531.385488211602
19.0806617736816,-7488.053993146458
19.1616411209106,-7519.295396528011
19.2451515197754,-7496.647247815502
19.3280038833618,-7589.357080839623
19.4077024459839,-7549.717698952794
19.4896621704102,-7564.777327935181
19.5729475021362,-7495.663086435848
19.6555833816528,-7513.920489041669
19.738525390625,-7571.655112205592
19.8638038635254,-7554.938381707113
19.9712324142456,-7535.1944236624
19.9963817596436,-7528.599678912062
19.9997501373291,-7653.921037625571
20.0000524520874,-7556.892582201374
20.0000286102295,-7594.113982626292
20.0000925064087,-7629.729391048732
20.0000419616699,-7579.6780085940145
20.0000686645508,-7560.517784346628
20.1379384994507,-7563.001550972126
20.6714525222778,-7582.510941905343
21.4421224594116,-7599.552992095076
22.2033443450928,-7568.215542851141
23.0161914825439,-7578.126688521979
23.7930936813354,-7626.9556953189585
24.5933055877686,-7497.657584191883
25.3853006362915,-7640.912262491916
26.1922254562378,-7637.99663074648
26.9819793701172,-7560.847759185046
27.7707719802856,-7621.6387824708445
28.5571908950806,-7582.847125431398
29.3327951431274,-7563.166216825272
30.1539869308472,-7548.974798609906
30.9606618881226,-7484.333366908676
31.7519130706787,-7574.974574297109
32.5300121307373,-7579.550264928763
