Magnetic Field (T),Moment (emu),M. Std. Err. (emu),Moment (emu)_lin-part,Moment (emu)_y-lin-subtract
-0.0967101013183594,3.73443240787136e-06,4.88792545421514e-08,5.924244121403814e-06,-2.189811713532454e-06
-0.07721448974609371,2.84636249810794e-06,2.81532185606136e-08,4.729986637690049e-06,-1.883624139582109e-06
-0.06164327392578121,2.18457403433586e-06,2.4485401204805e-08,3.7761288448734864e-06,-1.5915548105376265e-06
-0.049202737426757806,1.64297550839283e-06,2.33167925117784e-08,3.0140494527856443e-06,-1.3710739443928143e-06
-0.0392770538330078,1.24261539844783e-06,2.14090878242196e-08,2.4060243149810914e-06,-1.1634089165332613e-06
-0.031350979614257805,9.32798965024066e-07,2.26534997503542e-08,1.9204907672323836e-06,-9.876918022083176e-07
-0.025036868286132802,6.86998933730268e-07,2.13452043711727e-08,1.5337024544542172e-06,-8.467035207239493e-07
-0.0199777252197266,5.02893424657033e-07,2.06568100648273e-08,1.2237906855498038e-06,-7.208972608927708e-07
-0.015983406066894502,3.71869012253966e-07,1.9973849567834e-08,9.791076437827492e-07,-6.072386315287832e-07
-0.0127570381164551,2.58356752153356e-07,1.89612293803487e-08,7.814675720289649e-07,-5.231108198756089e-07
-0.0101955703735352,1.88162083407665e-07,1.75550773390794e-08,6.245577972350681e-07,-4.363957138274031e-07
-0.008134620666503911,1.30752884682425e-07,2.32627131249802e-08,4.98308635876045e-07,-3.6755575119362007e-07
-0.00647604598999023,6.32224566675855e-08,1.76103574354855e-08,3.9670806733874286e-07,-3.3348561067115737e-07
-0.00520144653320313,2.71540135747569e-08,1.87420918853301e-08,3.1862896044009267e-07,-2.914749468653358e-07
-0.00414766273498535,-5.28097229266737e-09,1.86801573116594e-08,2.540765260333559e-07,-2.593574983260233e-07
-0.00333064308166504,-2.31565116712261e-08,1.8124502942899e-08,2.0402773265735965e-07,-2.2718424432858575e-07
-0.0026632877349853502,-4.73895510129872e-08,1.78676642539215e-08,1.6314703937342023e-07,-2.1053659038640743e-07
-0.00213332901000977,-5.5203834196493e-08,2.01623961241755e-08,1.3068295528888395e-07,-1.8588678948537696e-07
-0.0017039644241333002,-6.67326494414119e-08,1.75657966340087e-08,1.0438104277775754e-07,-1.7111369221916946e-07
-0.0013629261970520001,-7.93788641229163e-08,1.79041140857847e-08,8.34898051053923e-08,-1.628686692283086e-07
-0.00109181299209595,-9.03857858498472e-08,1.91210164582659e-08,6.688201761679706e-08,-1.5726780346664427e-07
-0.000886944770812988,-9.78360796904869e-08,1.92793766102989e-08,5.4332249401761196e-08,-1.521683290922481e-07
-0.000707838344573975,-1.02144818165349e-07,1.6977524266708e-08,4.336059103011718e-08,-1.455054091954662e-07
-0.0005814824581146241,-1.06025408130013e-07,1.92002580449833e-08,3.562031253431262e-08,-1.4164572066432562e-07
-0.000467394113540649,-1.08930841137894e-07,1.7107405216531e-08,2.8631516168169695e-08,-1.375623573060637e-07
-0.00036066632270813,-1.09607428223978e-07,1.93386941794437e-08,2.209361083242237e-08,-1.3170103905640038e-07
-0.000291967988014221,-1.13446577292657e-07,1.771161040324e-08,1.7885304772222225e-08,-1.3133188206487923e-07
-0.000263752579689026,-1.13703520767614e-07,1.83923546180443e-08,1.61568920767036e-08,-1.298604128443176e-07
-0.00021590909957885704,-1.12548584569183e-07,1.88066049956615e-08,1.3226107681626543e-08,-1.2577469225080955e-07
-0.000186466932296753,-1.21422647359797e-07,1.82477739638858e-08,1.1422546481042005e-08,-1.32845193840839e-07
-0.000153344523906708,-1.20532845377574e-07,1.85545778943119e-08,9.393541956007876e-09,-1.2992638733358187e-07
0.00010059400796890301,-1.23329224423496e-07,1.79155581779137e-08,-6.162163540667168e-09,-1.1716706088282884e-07
0.000153344523906708,-1.2474161701835e-07,1.84557758609034e-08,-9.393541956007876e-09,-1.1534807506234212e-07
0.00018155990839004502,-1.27966591494733e-07,1.83141968469761e-08,-1.1121953191027698e-08,-1.1684463830370529e-07
0.000225723147392273,-1.2948721016882e-07,1.85735929615072e-08,-1.3827294261655159e-08,-1.1565991590716482e-07
0.000326317167282105,-1.34140428539852e-07,1.81453888410085e-08,-1.998945853257173e-08,-1.1415097000728027e-07
0.000407283067703247,-1.36547403861484e-07,1.8492736219938e-08,-2.4949248182932257e-08,-1.1159815567855175e-07
0.000515237617492676,-1.39035175018468e-07,1.85560395091135e-08,-3.1562302023745555e-08,-1.0747287299472244e-07
0.000648954010009766,-1.41201480590836e-07,1.87356754707033e-08,-3.975346862894805e-08,-1.0144801196188794e-07
0.0008096590995788571,-1.45891272036023e-07,1.85294340879776e-08,-4.959790234560081e-08,-9.629336969042218e-08
0.00103170204162598,-1.503378251958e-07,1.78924308414501e-08,-6.319975547355482e-08,-8.713806972224519e-08
0.00130281505584717,-1.57743865162966e-07,1.8527553230575e-08,-7.980753127815988e-08,-7.793633388480611e-08
0.00163771953582764,-1.61585542745634e-07,1.8469402458925e-08,-1.0032302934619312e-07,-6.126251339944089e-08
0.00205113639831543,-1.73344880075613e-07,1.83948458871333e-08,-1.256480200544548e-07,-4.76968600211582e-08
0.00259090919494629,-1.84946210520213e-07,1.85330401280988e-08,-1.5871329217951887e-07,-2.6232918340694136e-08
0.0032509040832519502,-1.97671742248524e-07,1.86864683916108e-08,-1.9914310027505756e-07,1.4713580265335473e-09
0.00409123191833496,-2.16113744536493e-07,1.86590423051639e-08,-2.506197006423186e-07,3.45059561058256e-08
0.00512538719177246,-2.37589510113626e-07,1.82829953940544e-08,-3.1396973560001955e-07,7.638022548639355e-08
0.00643801651000977,-2.68184950486535e-07,1.78981352783878e-08,-3.9437846660269736e-07,1.2619351611616235e-07
0.008076963043212891,-2.95706120153129e-07,1.7837759897964e-08,-4.947766590589439e-07,1.990705389058149e-07
0.0101146049499512,-3.51063472741585e-07,1.76077330767689e-08,-6.195980367946824e-07,2.6853456405309745e-07
0.012684659576416001,-4.17370840955343e-07,1.72697321013046e-08,-7.770338248350611e-07,3.596629838797181e-07
0.0158914001464844,-5.12902911656398e-07,1.68241968899431e-08,-9.734715672437576e-07,4.6056865558735964e-07
0.0199482833862305,-6.30968521402578e-07,1.67845413363814e-08,-1.221987144796202e-06,5.91018623393624e-07
0.0249828903198242,-7.37368897712467e-07,1.59663526485146e-08,-1.5303958851793448e-06,7.930269874668778e-07
0.031303137207031304,-9.4632578816199e-07,1.57551979963346e-08,-1.917560048559756e-06,9.712342603977661e-07
0.0392255310058594,-1.2412817718886e-06,1.42452891540881e-08,-2.4028681420302714e-06,1.1615863701416715e-06
0.04912054748535161,-1.62768379635468e-06,1.79039914407981e-08,-3.0090146811270834e-06,1.3813308847724034e-06
0.0615598571777344,-2.1146849085709e-06,1.27761240814938e-08,-3.7710189217888633e-06,1.6563340132179633e-06
0.0771408874511719,-2.78774862804854e-06,1.14091301892791e-08,-4.725477926013933e-06,1.9377292979653935e-06
0.09664753417968751,-3.65056446339215e-06,9.34222925649145e-09,-5.920411398674574e-06,2.2698469352824236e-06
0.121095556640625,-4.78191461544024e-06,7.230737884385581e-09,-7.418042477225225e-06,2.6361278617849846e-06
0.15170557861328102,-6.23072195783508e-06,1.01211946717073e-08,-9.293143839497537e-06,3.0624218816624574e-06
0.19008464355468702,-8.11948532734879e-06,9.183302910346972e-09,-1.1644159366982426e-05,3.5246740396336364e-06
0.238128100585938,-1.05319917593057e-05,1.46720267691895e-08,-1.4587193900183488e-05,4.055202140877788e-06
0.29834833984375003,-1.3593621539159e-05,2.28115614515064e-08,-1.827615082970019e-05,4.68252929054119e-06
0.37377668457031304,-1.7505962681773e-05,3.39224134842479e-08,-2.289672222546948e-05,5.390759543696477e-06
0.468258984375,-2.245359493487e-05,4.95903775807804e-08,-2.868449621768191e-05,6.230901282811908e-06
0.586659375,-2.87549809136103e-05,6.43033992643238e-08,-3.5937438863487114e-05,7.182457949876815e-06
0.734969287109375,-3.67000938156684e-05,8.58770017677934e-08,-4.5022571781170076e-05,8.322477965501676e-06
0.9207897460937501,-4.68005395893342e-05,1.10329353200755e-07,-5.640551675556189e-05,9.604977166227693e-06
1.1535642578125,-5.96476343547078e-05,1.43583618442762e-07,-7.066476179681031e-05,1.1017127442102511e-05
1.4451728515625,-7.6021052485911e-05,1.90701326159171e-07,-8.852805088165288e-05,1.2506998395741886e-05
1.8105425781250002,-9.69203071612978e-05,2.45235679510729e-07,-0.00011090978169590751,1.3989474534609718e-05
2.2682476562500002,-0.0001235499686532,3.19068547885781e-07,-0.0001389477692634373,1.5397800610237287e-05
2.8416408203125,-0.0001575084792541,4.25566021152676e-07,-0.0001740725497687135,1.656407051461349e-05
3.5600109375,-0.0002007839370183,6.17447616435175e-07,-0.00021807829359200422,1.7294356573704212e-05
4.45996796875,-0.0002554445043496,9.84342669811073e-07,-0.00027320764491330925,1.776314056370923e-05
5.587463671875001,-0.0003242583421184,1.16005802077577e-06,-0.00034227550545827903,1.8017163339879058e-05
6.999953125,-0.0004111016081896,8.79634157521682e-07,-0.00042880144458095997,1.769983639135996e-05
6.999953125,-0.0004111236173404,8.72569332628838e-07,-0.00042880144458095997,1.7677827240559975e-05
