Magnetic Field (Oe),Moment (muB/f.u.),M. Std. Err. (muB/f.u.),Moment (muB/f.u.)_lin-part,Moment (muB/f.u.)_y-lin-subtract
-5.16464376449585,0.005826011901847856,8.079446056867826e-05,0.0001407741815929832,0.005685237720254872
-6.46500539779663,0.005854063283184549,8.114164239559883e-05,0.00017621851290606485,0.005677844770278484
-8.14566135406494,0.005889279026177707,8.200125052784874e-05,0.00022202863603778853,0.005667250390139918
-10.3660898208618,0.005943611003679656,8.207092202786509e-05,0.0002825514938480219,0.005661059509831634
-13.0894889831543,0.00600152707143741,7.930513017651098e-05,0.00035678396867199787,0.005644743102765413
-16.4753360748291,0.006034711647576933,8.136121889279198e-05,0.0004490729773750076,0.005585638670201925
-20.5604343414307,0.006147838472840234,8.128356231923842e-05,0.0005604216766136841,0.0055874167962265495
-26.0195007324219,0.006222169051104146,8.120987380165583e-05,0.0007092210204787036,0.0055129480306254424
-32.7421264648438,0.006368752574189493,8.002206295689423e-05,0.0008924615649947498,0.0054762910091947425
-41.0104598999023,0.006479988185524279,8.0878972714171e-05,0.0011178339092520464,0.005362154276272233
-51.2784080505371,0.006688530727226807,7.956216543434867e-05,0.001397710327347245,0.005290820399879562
-64.3310928344727,0.006963874357466043,7.603056036843127e-05,0.0017534911133680374,0.0052103832440980056
-80.6714859008789,0.007273987607147117,7.638334539738995e-05,0.002198885910322738,0.00507510169682438
-101.096984863281,0.007676686301032523,7.850046702597162e-05,0.0027556296144727113,0.004921056686559812
-126.822052001953,0.00814586651699799,8.310185255896561e-05,0.003456825173741765,0.004689041343256224
-159.12255859375,0.008807893669698374,7.525528026405029e-05,0.004337249378748448,0.004470644290949927
-199.151596069336,0.009645231610002475,7.527764156607367e-05,0.005428332374504796,0.004216899235497678
-249.828903198242,0.01069471196636199,6.903639151003175e-05,0.0068096583210203706,0.0038850536453416194
-312.847351074219,0.011970173003006407,7.35300670831237e-05,0.008527370292945063,0.003442802710061344
-392.243041992188,0.013796817371611944,6.375895176850594e-05,0.010691481492215275,0.0031053358793966695
-491.5244140625,0.016000484494826602,5.9586052748858424e-05,0.013397622426214608,0.0026028620686119933
-615.708923339844,0.018526339901478825,0.0003579576905118574,0.016782555338765808,0.0017437845627130161
-771.273864746094,0.02247093571022505,4.8155068947293684e-05,0.021022833721869926,0.0014481019883551237
-966.401733398438,0.026992133498855035,4.067470099732196e-05,0.026341490200047803,0.0006506432988072329
-1210.90649414062,0.03280140546161114,3.443922384564606e-05,0.03300602683773181,-0.00020462137612067344
-1517.26440429687,0.04006874130885783,2.647652807764006e-05,0.041356512571764356,-0.0012877712629065289
-1900.68701171875,0.04929329213185835,3.852557558715614e-05,0.051807572940171354,-0.0025142808083129992
-2381.1953125,0.060874723123097225,6.448384334556932e-05,0.06490492599598632,-0.004030202872889103
-2983.55688476562,0.07539543076738141,0.00010522846812016816,0.08132366874484517,-0.005928237977463766
-3737.72998046875,0.09383455549852746,0.00015487422716683682,0.10188038188291353,-0.008045826384386078
-4682.8349609375,0.1170112435505321,0.000220081908864473,0.12764138035865796,-0.010630136808125865
-5866.421875,0.14619297644130255,0.0002980934789204401,0.15990274953899244,-0.013709773097689882
-7349.69287109375,0.18309884166231336,0.0004031070314198743,0.20033269399927398,-0.01723385233696062
-9207.921875,0.22965505377788897,0.0005091224112232064,0.2509829768001018,-0.021327923022212796
-11535.6796875,0.2886562389660323,0.0006539669107354403,0.3144313414780377,-0.025775102512005398
-14451.7158203125,0.36369690720671627,0.0008651630661419573,0.39391457765286003,-0.0302176704461438
-18105.400390625,0.45917074073649444,0.0011125599658455673,0.4935041096009286,-0.0343333688644342
-22682.44140625,0.5803004582269411,0.0014581684618126464,0.6182618339422555,-0.037961375715314515
-28416.4453125,0.7352024028775314,0.0019859398918972817,0.7745552287940701,-0.03935282591653876
-35600.1328125,0.9318524668798036,0.002922450627835113,0.9703630666132503,-0.03851059973344672
-44599.73828125,1.1807117014213964,0.004668794785989932,1.2156679031699082,-0.03495620174851173
-55874.51171875,1.4937815601153455,0.005352794445356263,1.522987647896833,-0.029206087781487623
-69999.6796875,1.890132479084173,0.004010979707558405,1.9080014167716175,-0.017868937687444693
-55875.3359375,1.4944034270038806,0.005208390090868586,1.5230101138645311,-0.028606686860650488
-44600.53515625,1.1794895313153873,0.004694823186415092,1.2156896238211425,-0.036200092505755226
-35600.84765625,0.9304074880539706,0.0029860919348171804,0.9703825513150927,-0.03997506326112205
-28417.083984375,0.7338826629416543,0.0020444728224344602,0.7745726372571916,-0.04068997431553737
-22682.96875,0.5793922486709135,0.0015546043455230262,0.6182762079026309,-0.03888395923171738
-18105.96484375,0.4576955201455722,0.0011870993192078926,0.4935194950622194,-0.03582397491664724
-14452.40234375,0.36213831245830286,0.0009442421579611248,0.39393329041979336,-0.03179497796149049
-11536.390625,0.2871234215660172,0.000775794821365662,0.3144507197060995,-0.027327298140082265
-9208.36328125,0.22781024269613,0.0006055847726030064,0.250995008337305,-0.02318476564117496
-7350.2568359375,0.18121191979589857,0.0004971019208167914,0.20034806615134224,-0.019136146355443657
-5867.32958984375,0.1442310815272354,0.00040207566308321074,0.1599274913837499,-0.015696409856514496
-4683.3134765625,0.11492320847457134,0.0003426298443020164,0.1276544233967765,-0.012731214922205154
-3738.50268554687,0.09165804172300077,0.0002907696989041026,0.10190144372763028,-0.010243402004629512
-2984.20727539063,0.07316268129119476,0.00024401028925214604,0.08134139662930856,-0.008178715338113804
-2382.04150390625,0.058484573850227074,0.00020707397293657554,0.06492799087869996,-0.006443417028472893
-1901.33728027344,0.0467962876454872,0.00018528234551909136,0.05182529749732889,-0.005029009851841696
-1517.96362304687,0.03749222809843511,0.00016418554020255474,0.041375571378484466,-0.003883343280049354
-1211.55676269531,0.030127192846726908,0.0001464984899059869,0.033023751394889354,-0.002896558548162444
-967.199157714844,0.02424936890868164,0.00013342166761661373,0.026363225824157278,-0.0021138569154756353
-771.875,0.01961310686736529,0.00012657978404125912,0.021039219038506293,-0.0014261121711410059
-616.481811523437,0.015981895099985658,0.0001188486550159622,0.01680362217444113,-0.0008217270744554684
-492.12548828125,0.013117994957579697,0.00011171045899951709,0.013414006079198161,-0.00029601112161846437
-392.880950927734,0.010755217770332308,0.00010616881883680324,0.01070886915967642,4.634861065588689e-05
-313.485290527344,0.008941639652765957,0.00010404144522905904,0.008544758792232645,0.0003968808605333121
-250.442276000977,0.00743805126161851,9.712788441716024e-05,0.00682637720004742,0.0006116740615710892
-200.120742797852,0.006308854158910406,9.529807302970675e-05,0.005454748685826835,0.0008541054730835702
-159.613250732422,0.005343439913650813,9.188240522562045e-05,0.004350624315604796,0.0009928155980460176
-127.619445800781,0.0046365699654822646,9.040472298319033e-05,0.0034785599660248274,0.001158009999457437
-101.894371032715,0.004046510923239012,9.248280412026975e-05,0.0027773641987991864,0.0012691467244398257
-81.2971343994141,0.003645495856451688,9.072128669180306e-05,0.002215939391523444,0.0014295564649282441
-65.1039505004883,0.003242813156416096,9.04414071096439e-05,0.0017745571172169646,0.0014682560391991314
-51.9776649475098,0.0029315671596331244,9.0113834358917e-05,0.0014167701738503637,0.0015147969857827609
-41.2680816650391,0.0026779858416066268,8.97470714004015e-05,0.0011248559798538924,0.0015531298617527346
-33.3064308166504,0.002480533419852051,9.076296862113463e-05,0.0009078429711318073,0.001572690448720244
-26.5592727661133,0.002304950547639935,8.856534603783543e-05,0.0007239337421599257,0.0015810168054800093
-21.3087558746338,0.0021946269643987287,8.628616889830433e-05,0.0005808188920284739,0.0016138080723702548
-17.1745872497559,0.002065698182260095,8.611797948235804e-05,0.0004681326679106743,0.0015975655143494205
-13.6415300369263,0.002009460919552098,8.65360196826341e-05,0.00037183111056486514,0.001637629808987233
-11.0530729293823,0.001944327747577348,9.121374266304e-05,0.00030127679016661845,0.0016430509574107295
-8.86944770812988,0.0019098743121964633,8.786336764595123e-05,0.0002417570890130166,0.0016681172231834468
-7.02931308746338,0.0018648230595490504,8.859217046529681e-05,0.00019160001002413733,0.001673223049524913
-5.82709217071533,0.0018426740645621081,8.581731114870162e-05,0.0001588307284693052,0.001683843336092803
-4.72301149368286,0.0017867108535439035,8.664695181246211e-05,0.00012873648367543513,0.0016579743698684683
-3.70480370521545,0.001772165990866628,8.679025014580305e-05,0.00010098290092138955,0.0016711830899452385
-3.23863649368286,0.0017677497487042573,8.737343476863454e-05,8.8276447062923e-05,0.0016794733016413342
-2.68659615516663,0.0017451275064686203,8.805923109105556e-05,7.32293246659881e-05,0.0016718981818026322
-2.18362617492676,0.001751629224590005,8.00495892797692e-05,5.9519727148177836e-05,0.0016921094974418271
-1.84013426303864,0.001743343938701743,8.210770140271692e-05,5.015706924091375e-05,0.0016931868694608292
-1.49664258956909,0.0017091550657674444,8.8005263006309e-05,4.079441783229326e-05,0.001668360647935151
1.10408055782318,0.001651348667931501,7.847434471447255e-05,-3.0094241544548144e-05,0.0016814429094760492
1.37396705150604,0.0016575182155116593,8.88992063419547e-05,-3.745061538244695e-05,0.0016949688308941064
1.6929235458374,0.0016425338691857813,7.813484137439513e-05,-4.614450435150485e-05,0.0016886783735372863
2.34310436248779,0.0016310078180243593,8.831695749266224e-05,-6.386667000804568e-05,0.001694874488032405
3.03008770942688,0.0016068341148195503,8.361234050756549e-05,-8.25919728252864e-05,0.0016894260876448366
3.98695755004883,0.0016070220882209165,8.100818673158292e-05,-0.00010867364948042591,0.0017156957377013424
5.10330581665039,0.0015771129203427982,8.494845900985955e-05,-0.00013910227549407715,0.0017162151958368752
6.51407527923584,0.0015380928280408126,8.325921308557e-05,-0.00017755602478790203,0.0017156488528287145
8.25606918334961,0.001528600899628892,8.886528114333139e-05,-0.00022503805401853178,0.0017536389536474237
10.3538227081299,0.001481929589935648,7.80645526845909e-05,-0.00028221712562552926,0.0017641467155611772
13.0894889831543,0.0013922136138543257,8.596957938595001e-05,-0.00035678396867199787,0.0017489975825263236
16.2545204162598,0.001366371260498716,8.065422820700195e-05,-0.0004430541414135222,0.0018094254019122382
20.7321796417236,0.001274115491662768,8.648302891596826e-05,-0.0005651029876960438,0.0018392184793588116
25.835485458374,0.0011657230507097702,8.470312162958099e-05,-0.0007042052631901211,0.0018699283138998912
32.5213050842285,0.0010470184939814812,7.698062967063657e-05,-0.0008864425730658096,0.0019334610670472907
40.8141784667969,0.0009314324318940235,9.320537931070498e-05,-0.0011124838097355493,0.002043916241629573
51.2784080505371,0.0007052663909085016,8.531278646715205e-05,-0.001397710327347245,0.0021029767182557464
64.2574920654297,0.0004445220658280424,7.816437489500158e-05,-0.001751484956022226,0.002196007021850268
80.6714859008789,0.00011600833168221566,7.610122449665122e-05,-0.002198885910322738,0.002314894242004954
101.072448730469,-0.00023460362738915154,8.183107207930975e-05,-0.0027549608260385872,0.002520357198649436
126.834327697754,-0.0007541161941474039,7.681533268714723e-05,-0.0034571597759154426,0.0027030435817680383
158.987609863281,-0.001402614361885029,0.00013480381963774514,-0.004333571042360683,0.002930956680475654
199.163864135742,-0.0022248310288039983,7.474963012521905e-05,-0.005428666768721857,0.003203835739917859
249.571273803711,-0.0032354829219240953,7.678313973157715e-05,-0.0068026360424619315,0.0035671531205378366
313.068206787109,-0.0046562332759207134,7.195417866119412e-05,-0.008533390220678696,0.0038771569447579824
392.120361328125,-0.006318361410469883,6.80879052391607e-05,-0.010688137550044573,0.004369776139574689
491.426300048828,-0.008546997397352159,6.17324814128684e-05,-0.013394948104304465,0.004847950706952308
615.659851074219,-0.01138998700968225,6.361729892454142e-05,-0.016781217761897532,0.005391230752215281
771.261596679688,-0.015126056391116543,0.00019229604548654636,-0.021022499327652863,0.005896442936536319
966.720703125,-0.019589878322378625,4.350741934083791e-05,-0.026350184449691585,0.006760306127312959
1210.98010253906,-0.02536302051235007,3.1696970469502776e-05,-0.03300803320303429,0.007645012690684221
1517.12939453125,-0.03267538566474834,2.679221485151533e-05,-0.04135283257172392,0.008677446906975578
1900.68701171875,-0.041872769648748226,3.671659975095112e-05,-0.051807572940171354,0.009934803291423128
2381.1953125,-0.05349462710140356,7.89492615279909e-05,-0.06490492599598632,0.011410298894582763
2983.36083984375,-0.0680143862557648,0.0001058820248335325,-0.08131832509198347,0.013303938836218677
3737.66870117188,-0.08644578056246649,0.00015857673191837504,-0.10187871157548116,0.01543293101301467
4682.62646484375,-0.1096564030291957,0.0002249030372010192,-0.12763569732062063,0.017979294291424943
5866.65478515625,-0.13887939852328168,0.0002970460239572998,-0.15990909803815828,0.021029699514876588
7349.69287109375,-0.1757668868944841,0.000393484601045291,-0.20033269399927398,0.024565807104789863
9207.7861328125,-0.2223405454807437,0.0005316732735017112,-0.2509792768362274,0.028638731355483667
11535.458984375,-0.28132028494078426,0.0006721799337979535,-0.31442532570943604,0.0331050407686518
14451.9736328125,-0.3564116024575368,0.0008520312594972892,-0.393921604922377,0.03751000246484017
18105.19140625,-0.4518953155030643,0.0010691062213997614,-0.4934984132536687,0.04160309775060442
22682.21875,-0.5732113065157658,0.0014490630355200537,-0.6182557649367636,0.04504445842099782
28416.4453125,-0.7279364867749065,0.002001410208474214,-0.7745552287940701,0.04661874201916363
35600.05078125,-0.924309268351971,0.002838800517437974,-0.9703608306638587,0.046051562311887666
44599.8515625,-1.1739112356275174,0.004655551518944882,-1.2156709909095444,0.04175975528202709
55874.57421875,-1.4881727915275968,0.005078277992342249,-1.522989351477322,0.034816559949725295
69999.515625,-1.8842889797672604,0.003956084707144164,-1.9079969448728342,0.023707965105573676
69999.5078125,-1.8837839141227002,0.003815516905910181,-1.9079967319252729,0.024212817802572797
