Magnetic Field (T),Moment (emu),M. Std. Err. (emu),Moment (emu)_lin-part,Moment (emu)_y-lin-subtract
-0.000825606918334961,4.81091431758222e-07,1.64269118322427e-08,4.728116043434951e-08,4.3381027132387255e-07
-0.0010292484283447299,4.90430079225123e-07,1.63496453547145e-08,5.894337727391176e-08,4.3148670195121123e-07
-0.00130281505584717,5.0549211578597e-07,1.62054757867131e-08,7.461009144160852e-08,4.3088202434436144e-07
-0.00163894634246826,5.16648040249726e-07,1.638844596855e-08,9.38597815020886e-08,4.227882587476374e-07
-0.00205358982086182,5.38173285121529e-07,1.64110939301958e-08,1.1760573661656437e-07,4.205675485049646e-07
-0.0025933626174926803,5.59912070849201e-07,1.62107654895284e-08,1.4851764351660675e-07,4.1139442733259426e-07
-0.0032472236633300806,5.9289536751716e-07,1.57577266958327e-08,1.8596319820304032e-07,4.0693216931411967e-07
-0.00408387145996094,6.27155852179918e-07,1.6879361492247e-08,2.338766517134911e-07,3.932792004664269e-07
-0.00512048034667969,6.70265924480972e-07,1.61744239361941e-08,2.9324155042275405e-07,3.7702437405821796e-07
-0.006428202819824221,7.30352379113414e-07,1.59804838980586e-08,3.681326816417699e-07,3.622196974716441e-07
-0.00806592178344727,8.08533149454987e-07,1.52989447529129e-08,4.619221731610527e-07,3.4661097629393425e-07
-0.0101060173034668,8.91458845270205e-07,1.56993192169698e-08,5.787551131974231e-07,3.127037320727818e-07
-0.0126760726928711,1.01499436468525e-06,1.56287537152041e-08,7.259379898097638e-07,2.890563748754862e-07
-0.0158950805664062,1.16579559796725e-06,1.53702268301708e-08,9.102853157926815e-07,2.5551028217456847e-07
-0.019913934326171903,1.36449657609014e-06,1.49885688282176e-08,1.1404385099554497e-06,2.2405806613469034e-07
-0.0249632614135742,1.61058026127448e-06,1.44584527701219e-08,1.4296052293749631e-06,1.809750318995168e-07
-0.031308047485351605,1.93325560587146e-06,1.44806825391153e-08,1.7929607700314474e-06,1.402948358400127e-07
-0.0392157165527344,2.35754260119449e-06,1.29264649623532e-08,2.245820068486331e-06,1.1172253270815906e-07
-0.0491414031982422,2.88967733029289e-06,1.19275494596754e-08,2.814247939286868e-06,7.542939100602214e-08
-0.06156353149414061,3.56801590769335e-06,1.16749403082834e-08,3.525642948038667e-06,4.2372959654682844e-08
-0.0771347534179688,4.43805248843007e-06,9.5417461816788e-09,4.417381408060491e-06,2.067108036957973e-08
-0.09666224975585941,5.5344620500283e-06,8.41606247506477e-09,5.535689245275571e-06,-1.22719524727153e-09
-0.121102917480469,6.89538828310626e-06,6.85585515567907e-09,6.935366387202157e-06,-3.9978104095896646e-08
-0.15172275390625,8.61700798954214e-06,6.42990725324073e-09,8.688914433336044e-06,-7.190644379390352e-08
-0.190078515625,1.0790539512975e-05,8.41156521308315e-09,1.088548629233073e-05,-9.494677935573023e-08
-0.238126879882813,1.35027336027872e-05,1.36907703970663e-08,1.363713767585272e-05,-1.3440407306552032e-07
-0.298347119140625,1.69066611231238e-05,2.25765900237038e-08,1.7085852470401398e-05,-1.7919134727759808e-07
-0.37376809082031304,2.12037828977378e-05,3.24639866324292e-08,2.140508839600817e-05,-2.0130549827037156e-07
-0.46826142578125,2.6582573650066e-05,4.41534956939755e-08,2.6816567431667312e-05,-2.3399378160131123e-07
-0.58665078125,3.33446293379092e-05,5.95369758939099e-08,3.359653255226745e-05,-2.519032143582535e-07
-0.7349619140625,4.18283858612996e-05,7.86469256782817e-08,4.209006901493421e-05,-2.6168315363461037e-07
-0.9207774414062501,5.24450706932575e-05,1.0472286824558e-07,5.2731420927599105e-05,-2.863502343416067e-07
-1.1535470703125001,6.57789013566604e-05,1.33279035188812e-07,6.606175758557666e-05,-2.828562289162545e-07
-1.4451826171875,8.24945126459275e-05,1.74158875129546e-07,8.276324926876745e-05,-2.687366228399464e-07
-1.8105265625,0.0001033597730431,2.21180209525988e-07,0.00010368590060370968,-3.261275606096818e-07
-2.268218359375,0.0001295890058621,2.91285566872664e-07,0.00012989716264252032,-3.081567804203225e-07
-2.8416677734375,0.0001625009014378,3.82959215460232e-07,0.0001627376744467982,-2.367730089982041e-07
-3.560008203125,0.00020356556508,5.73318771665244e-07,0.00020387585818565417,-3.102931056541704e-07
-4.459966796875,0.0002551079907534,9.16819982257771e-07,0.0002554150176941283,-3.0702694072824895e-07
-5.58745234375,0.000319788081569,1.09371934021565e-06,0.00031998427437709975,-1.9619280809977718e-07
-6.9999703125,0.0004005075490189,8.39623265300129e-07,0.00040087687255391686,-3.6932353501687495e-07
-5.587520312500001,0.0003197215352268,1.0729764267045e-06,0.00031998816683645535,-2.6663160965532473e-07
-4.46004765625,0.0002549825552437,9.19862799601747e-07,0.000255419648378534,-4.370931348340423e-07
-3.5600796875,0.0002033983344755,5.85310902180154e-07,0.0002038799519791143,-4.816175036142796e-07
-2.8417070312500003,0.0001622667979459,4.13884619289255e-07,0.0001627399226776329,-4.7312473173291114e-07
