Magnetic Field (T),Moment (emu/cm3),M. Std. Err. (emu/cm3),Moment (emu/cm3)_lin-part,Moment (emu/cm3)_y-lin-subtract
6.99997734375,-896.8063994208876,1.8372756512151749,-898.425090143716,1.6186907228284944
6.99997421875,-896.9582142974003,1.8018452663543054,-898.4246890597883,1.466474762388046
5.5875296875,-715.5592962902286,2.3089990965374274,-717.141872988348,1.582576698119432
4.460053515625,-570.9268087402511,2.0818602363604795,-572.4338501465149,1.5070414062639352
3.560080859375,-455.33726974361275,1.2460000291028912,-456.92518845917186,1.587918715559148
2.8417267578125003,-363.1906839441954,0.9357620050929001,-364.72669741296335,1.5360134687679077
2.2682968750000003,-289.48050597131333,0.6706332795576827,-291.1287743258397,1.6482683545263435
1.8105941406250001,-230.6384337277006,0.5353631452041148,-232.38406699374534,1.7456332660447513
1.4452402343750002,-183.75917545984714,0.4100995902677992,-185.49204148596422,1.7328660261170654
1.1536341796875,-146.31731025012104,0.33490622541169207,-148.06532092622018,1.7480106760991283
0.9208375976562501,-116.46226525930189,0.2689588323476737,-118.18661133535035,1.7243460760484508
0.7350404296875,-92.56302592419566,0.2266889337627118,-94.34012881354448,1.777102889348822
0.58673544921875,-73.55850138955694,0.1827387366914415,-75.30565071407402,1.7471493245170782
0.46833383789062505,-58.34070396992986,0.1518339039612017,-60.10917605325103,1.7684720833211731
0.373850268554687,-46.24368094299261,0.1255237417682936,-47.98250690430987,1.7388259613172643
0.298420727539063,-36.57058395816428,0.10622182675303116,-38.30136240075398,1.730778442589708
0.238204150390625,-28.85491049969162,0.09345617723556522,-30.572753993037455,1.717843493345835
0.19015948486328102,-22.714871971434782,0.08255207602215711,-24.40637218383509,1.6915002124003071
0.151777954101562,-17.871885165061453,0.10416968515196616,-19.480223349190698,1.6083381841292435
0.12115198974609401,-13.959707013211542,0.06513085313313828,-15.549477085937898,1.5897700727263564
0.09670150756835941,-10.915408766309929,0.0582415565452927,-12.411334549776416,1.4959257834664892
0.077197314453125,-8.44370127882685,0.05260654581447871,-9.908032667895249,1.4643313890683998
0.0616457275390625,-6.500660150005895,0.050093002402451146,-7.912035368329785,1.4113752183238903
0.0492101013183594,-5.009450897092537,0.04684979972491215,-6.315961829848378,1.3065109327558415
0.039284414672851604,-3.7778820484630886,0.045857319135013,-5.042031146745427,1.2641490982823385
0.031359567260742204,-2.795102352464142,0.04282416360699306,-4.024901890326242,1.2297995378620998
0.025034414672851602,-2.0391854388097044,0.043761840762521514,-3.213088436526679,1.173902997716975
0.019980178833007803,-1.4242248464294152,0.04051975081468781,-2.564393152666424,1.1401683062370085
0.015958871459960902,-0.948638153356663,0.04016212208625527,-2.048270990878141,1.099632837521478
0.0127570381164551,-0.5399019953572972,0.03961658894672367,-1.6373257450577723,1.097423749700475
0.0101955703735352,-0.26105308892782164,0.03962850210978933,-1.308569411312241,1.0475163223844195
0.00814811477661133,-0.00857781789663615,0.039284451855041466,-1.0457849208918562,1.03720710299522
0.006483406829833981,0.22549843442645004,0.03859221602145361,-0.8321248883373541,1.057623322763804
0.00520144653320313,0.3644130890677925,0.03812525994414702,-0.6675893136487326,1.032002402716525
0.00414888954162598,0.49490772109907666,0.03771336960501659,-0.5324969321164658,1.0274046532155423
0.00333309669494629,0.5838998399851076,0.03788901406419229,-0.427792484398331,1.0116923243834386
0.0026632877349853502,0.6630553349132229,0.037393021464975126,-0.3418246096923828,1.0048799446056056
0.0021259685516357403,0.7309452851111586,0.03669982005933281,-0.2728613813802453,1.003806666491404
0.0016990573883056603,0.7901240516561789,0.03730017161194667,-0.21806867540946953,1.0081927270656486
0.00136169939041138,0.8108175093183551,0.036931347403310624,-0.17476983674401442,0.9855873460623695
0.00109058628082275,0.8535934911860354,0.036710014830146576,-0.13997332127546275,0.9935668124614982
0.0008771306991577151,0.8862757800991058,0.03781529150504281,-0.1125769682900755,0.9988527483891813
0.000693117237091064,0.9002788950408427,0.03674434550043523,-0.08895941881436215,0.9892383138552048
0.0005753486633300781,0.9236304488043052,0.03608907755561833,-0.07384419253555416,0.9974746413398594
0.00046616735458374,0.9332904213305648,0.03762923905633729,-0.05983111473037819,0.993121536060943
0.00037538740634918203,0.9531196506850852,0.03841214921139556,-0.048179793708790115,1.0012994443938754
0.000323863649368286,0.9653071859934739,0.03657965955545989,-0.04156688144680471,1.0068740674402785
0.000263752579689026,0.9668108629522995,0.03723356963355065,-0.033851814591132165,1.0006626775434317
0.00021468234062194802,0.9776254414865958,0.037499215373727704,-0.027553803641628762,1.0051792451282244
0.000164385330677032,0.990309575593075,0.03542387047895697,-0.02109834050587059,1.0114079160989455
-7.48321294784546e-05,1.001545597748131,0.036094926716686467,0.009604468610509823,0.9919411291376212
-0.00010427428483963,1.003889972555901,0.03715917878889422,0.013383276710225581,0.9905066958456754
-0.00015211777687072802,1.014276727223895,0.03593464314088503,0.01952383853350175,0.9947528886903935
-0.00018155990839004502,1.0195875130883192,0.03672088566477365,0.02330264357318992,0.9962848695151293
-0.000230630159378052,1.03052722584894,0.036827215902774095,0.02960065605270709,1.0009265697962328
-0.00031650309562683104,1.0416774940265778,0.03713350066207239,0.04062217750935857,1.0010553165172191
-0.000409736585617065,1.048181560624841,0.03583391491358808,0.052588402903456184,0.9955931577213848
-0.000518917894363403,1.0609758232773712,0.03805917038986867,0.06660148070863213,0.994374342568739
-0.0006293259620666501,1.0704072385809726,0.0354540039124953,0.0807720091700491,0.9896352294109236
-0.000825606918334961,1.0781968439225058,0.036815131851731735,0.10596405296806256,0.9722327909544433
