"FW, H = 100 Oe_x","FW, H = 100 Oe_y"
3.00078511238098,-3.1253900538736383
3.04469680786133,-3.173296023778943
3.12111604213715,-3.15689169971661
3.20185899734497,-3.1785566374084664
3.27461969852447,-3.188620355185895
3.34911274909973,-3.2120668874350478
3.42252159118652,-3.1980728597925903
3.49758422374725,-3.229735459841781
3.57286024093628,-3.2258230564564765
3.64742588996887,-3.2497343101649427
3.72244560718536,-3.2173047081588573
3.7979451417923,-3.260239129387486
3.87589108943939,-3.2751177742544195
3.95110094547272,-3.252096377786705
4.02550959587097,-3.3024374473095524
4.10323429107666,-3.304292681022934
4.18083810806274,-3.3169878083874
4.25599074363708,-3.303223399069886
4.33216094970703,-3.2951299567134855
4.4089629650116,-3.313467682423248
4.48747396469116,-3.2992663096933907
4.56336808204651,-3.323188791864143
4.64001798629761,-3.3050376159473047
4.7155294418335,-3.3171971066711334
4.79427814483643,-3.320897000761962
4.86956810951233,-3.3658064585479623
4.94807386398315,-3.344079136694972
5.02556729316711,-3.359008802777486
5.10321521759033,-3.3391712690148667
5.17898273468018,-3.3879249742673623
5.25565934181213,-3.369490598022381
5.33464312553406,-3.347429393392019
5.41292071342468,-3.409229601799067
5.49123764038086,-3.4101964208064
5.57050728797913,-3.377450683217371
5.64884638786316,-3.3748276001172384
5.72649693489075,-3.379940298168029
5.80472183227539,-3.3630471190816955
5.88327169418335,-3.393185261356895
5.96364235877991,-3.4253789120606286
6.04111862182617,-3.3972440643809807
6.119140625,-3.390945009286943
6.19930958747864,-3.388752464971143
6.27799010276794,-3.446912314018676
6.35575485229492,-3.4214005490869908
6.43206119537353,-3.4251915541123714
6.49960017204285,-3.3833666321809237
6.56634545326233,-3.455864639310924
6.64390563964844,-3.429276628813505
6.72279357910156,-3.4075450062145047
6.80214858055115,-3.4427358824975998
6.88307428359985,-3.3842310433769236
6.96302270889282,-3.439025363085429
7.03629493713379,-3.421319609404876
7.10765099525452,-3.4153763604462766
7.18233442306519,-3.390626449019114
7.25949501991272,-3.464653158572229
7.33334231376648,-3.4676244269209717
7.41224575042725,-3.478951391146495
7.48674464225769,-3.429289687879276
7.56249332427978,-3.4411855811614576
7.63825273513794,-3.4398461131571336
7.71422529220581,-3.4464731595456
7.79171514511108,-3.45311732114
7.87196493148804,-3.429084100794581
7.94930720329285,-3.489874340612905
8.02857756614685,-3.461443345706743
8.11016511917114,-3.4665976608724383
8.18916034698486,-3.4522924657343146
8.2674388885498,-3.4973832372737528
8.34677839279175,-3.5105560183706763
8.42712116241455,-3.456313609947695
8.50638341903687,-3.4863348126643525
8.58697032928467,-3.436076624929505
8.66699504852295,-3.4495224529158
8.74711084365845,-3.516476080869781
8.82625579833984,-3.4469431205722194
8.90713930130005,-3.5033439538871525
8.98576259613037,-3.5081255507764286
9.06714630126953,-3.5003074510820666
9.14670658111572,-3.4774625088196385
9.22750568389893,-3.4838857745435714
9.30770635604858,-3.5093766449415336
9.38927745819092,-3.483277060383486
9.46930170059204,-3.4962237521742385
9.5478949546814,-3.4961314727543242
9.62819814682007,-3.474010010892981
9.70853996276855,-3.50619697476021
9.78809118270874,-3.485474880751695
9.8701057434082,-3.506386408287219
9.9499773979187,-3.473841145486448
10.0301246643066,-3.477454244387581
10.1108951568604,-3.483774303288686
10.1908059120178,-3.4623881431806667
10.2697281837463,-3.4885653547381144
10.351327419281,-3.5197314700416005
10.43279504776,-3.5040772017407145
10.5129914283752,-3.508701018594429
10.5929455757141,-3.515164693725962
10.6718955039978,-3.5033505458515237
10.7529559135437,-3.5149002724238096
10.8334379196167,-3.4980221847764006
10.9160127639771,-3.476600056998343
10.9989485740662,-3.5065605766485906
11.0794939994812,-3.492672567726505
11.158194065094,-3.5029985059478856
11.2389802932739,-3.5307622609758287
