Magnetic Field (T),Moment (muB/f.u.),M. Std. Err. (muB/f.u.),Moment (muB/f.u.)_lin-part,Moment (muB/f.u.)_y-lin-subtract
-0.00010427428483963,0.007235980732061705,0.00026784120679191465,9.646588277048451e-05,0.00713951484929122
-0.00015211777687072802,0.007310847857644108,0.00025901482482083285,0.0001407266964572014,0.007170121161186907
-0.00018155990839004502,0.007349127694317084,0.0002646820153587569,0.00016796410414619858,0.007181163590170885
-0.000230630159378052,0.007427980509779122,0.0002654484375508701,0.00021335981303652993,0.007214620696742593
-0.00031650309562683104,0.007508350996482251,0.00026765612034220627,0.0002928023008375463,0.007215548695644705
-0.000409736585617065,0.007555231931516651,0.0002582887815971519,0.0003790541598602503,0.0071761777716564
-0.000518917894363403,0.007647452235101255,0.000274328294084049,0.0004800596124169431,0.007167392622684312
-0.0006293259620666501,0.007715433329921019,0.00025555040512267966,0.0005821999601772505,0.007133233369743769
-0.000825606918334961,0.007771580353701117,0.0002653613364114044,0.0007637827516255726,0.0070077976020755444
-0.0010292484283447299,0.007922437434898068,0.0002641131690171873,0.0009521749142955853,0.0069702625206024835
-0.00130281505584717,0.008165750492865467,0.00026178424501580467,0.001205255971232622,0.006960494521632844
-0.00163894634246826,0.0083459639775934,0.0002647399565014156,0.0015162166394410012,0.006829747338152398
-0.00205358982086182,0.008693684097120244,0.0002651058130562385,0.0018998102477767093,0.0067938738493435345
-0.0025933626174926803,0.009044853768667002,0.00026186969519795836,0.002399163078655102,0.006645690690011899
-0.0032472236633300806,0.009577667956290755,0.00025455127887180894,0.0030040608546786397,0.006573607101612115
-0.00408387145996094,0.010131113916740077,0.00027267023583594314,0.003778057707249746,0.006353056209490331
-0.00512048034667969,0.010827516656063609,0.0002612826315271637,0.004737041904541012,0.006090474751522597
-0.006428202819824221,0.01179815691178057,0.0002581497123133221,0.005946837809492107,0.005851319102288463
-0.00806592178344727,0.01306109384791195,0.0002471400873625405,0.007461918980260471,0.005599174867651478
-0.0101060173034668,0.014400680599767521,0.0002536077608931552,0.009349245424910417,0.005051435174857104
-0.0126760726928711,0.01639628092081568,0.0002524678414704228,0.011726846597521892,0.004669434323293789
-0.0158950805664062,0.01883233324792774,0.00024829158238951263,0.014704804553726324,0.004127528694201418
-0.019913934326171903,0.02204216097692607,0.000242126255730145,0.01842271330042759,0.0036194476764984823
-0.0249632614135742,0.0260174118479624,0.0002335627285702007,0.023093930136220853,0.002923481711741545
-0.031308047485351605,0.031229929060187248,0.0002339218296153909,0.02896359771864734,0.002266331341539907
-0.0392157165527344,0.0380838870804591,0.00020881490401333276,0.03627911446772046,0.0018047726127386396
-0.0491414031982422,0.046680023974997584,0.00019267836201081437,0.045461532988592644,0.001218490986404941
-0.06156353149414061,0.057637946759064876,0.0001885976983603551,0.05695345138242305,0.0006844953766418337
-0.0771347534179688,0.07169257078997651,0.0001541379502323059,0.07135864889595546,0.00033392189402104674
-0.09666224975585941,0.08940403777118247,0.00013595358692566602,0.089423861958113,-1.9824186930528953e-05
