Field [T],Moment (m) [emu],Moment (m) [emu]_lin-part,Moment (m) [emu]_y-lin-subtract
-1.5713843440000002,5.28e-05,9.285500751134065e-05,-4.0055007511340645e-05
-1.581387557,5.35e-05,9.344610950481483e-05,-3.994610950481483e-05
-1.5913941720000002,5.44e-05,9.403741252659682e-05,-3.963741252659682e-05
-1.6013983010000001,5.44e-05,9.462856864762243e-05,-4.022856864762243e-05
-1.611404411,5.51e-05,9.521984182834168e-05,-4.011984182834168e-05
-1.62140909,5.62e-05,9.581103044953463e-05,-3.961103044953463e-05
-1.6314141050000002,5.67e-05,9.640223892537527e-05,-3.9702238925375267e-05
-1.641419656,5.66e-05,9.699347907410624e-05,-4.039347907410624e-05
-1.6514237850000002,5.79e-05,9.758463519513186e-05,-3.9684635195131866e-05
-1.661430681,5.84e-05,9.817595482154477e-05,-3.977595482154477e-05
-1.671434393,5.87e-05,9.876708630153444e-05,-4.006708630153444e-05
-1.6814400989999998,5.98e-05,9.935833560940347e-05,-3.955833560940348e-05
-1.691444905,5.99e-05,9.994953173518053e-05,-4.0049531735180534e-05
-1.7014498080000002,6.05e-05,0.00010054073359280529,-4.0040733592805286e-05
-1.711455105,6.15e-05,0.00010113195873236808,-3.963195873236807e-05
-1.7214591530000003,6.16e-05,0.00010172311006700542,-4.012311006700542e-05
-1.731465824,6.23e-05,0.00010231441639789534,-4.0014416397895345e-05
-1.741470624,6.31e-05,0.0001029056121691251,-3.98056121691251e-05
-1.751475739,6.4e-05,0.00010349682655408707,-3.949682655408707e-05
-1.761479951,6.39e-05,0.0001040879875796834,-4.018798757968341e-05
-1.771485099,6.47e-05,0.0001046792039146554,-3.99792039146554e-05
-1.78149222,6.59e-05,0.00010527053683659133,-3.937053683659133e-05
-1.7914954989999998,6.57e-05,0.00010586164273008559,-4.0161642730085595e-05
-1.8015016220000002,6.69e-05,0.00010645291667899064,-3.955291667899064e-05
-1.811506497,6.73e-05,0.0001070441168820614,-3.974411688206141e-05
-1.8215109219999999,6.74e-05,0.00010763529049408615,-4.023529049408615e-05
-1.831516636,6.86e-05,0.00010822654027468491,-3.962654027468491e-05
-1.841521418,6.91e-05,0.00010881773498227284,-3.971773498227284e-05
-1.85152742,6.93e-05,0.00010940900178114104,-4.0109001781141036e-05
-1.8615313170000003,6.99e-05,0.00011000014419300518,-4.010014419300518e-05
-1.8715378880000002,7.12e-05,0.00011059144461477376,-3.9391444614773766e-05
-1.881542395,7.14e-05,0.00011118262307227802,-3.978262307227802e-05
-1.891547397,7.18e-05,0.00011177383077993287,-3.9973830779932876e-05
-1.901553929,7.25e-05,0.00011236512889714415,-3.986512889714415e-05
-1.9115583230000002,7.31e-05,0.00011295630067734131,-3.985630067734131e-05
-1.921563912,7.39e-05,0.0001135475430715384,-3.9647543071538404e-05
-1.931568812,7.43e-05,0.0001141387447518895,-3.983874475188949e-05
-1.941573633,7.48e-05,0.00011472994176403474,-3.9929941764034734e-05
-1.951579282,7.52e-05,0.00011532118770370463,-4.0121187703704634e-05
-1.9615845630000002,7.61e-05,0.00011591241189780803,-3.981241189780802e-05
-1.971590454,7.65e-05,0.00011650367213755154,-4.000367213755154e-05
-1.981595065,7.73e-05,0.00011709485674054198,-3.979485674054199e-05
-1.9916019700000003,7.8e-05,0.00011768617689877584,-3.9686176898775846e-05
-2.000005406,7.81e-05,0.00011818274612824568,-4.008274612824568e-05
-2.000009636,7.84e-05,0.00011818299608407812,-3.978299608407813e-05
-1.990184761,7.77e-05,0.00011760243229940865,-3.9902432299408644e-05
-1.9801680260000003,7.71e-05,0.00011701053127454768,-3.991053127454767e-05
-1.970158863,7.62e-05,0.00011641907768835409,-4.02190776883541e-05
-1.9601521280000003,7.56e-05,0.00011582776757562653,-4.022776757562653e-05
-1.9501458890000003,7.49e-05,0.00011523648677214076,-4.033648677214076e-05
-1.940139952,7.44e-05,0.00011464522381420141,-4.02452238142014e-05
-1.9301341840000001,7.43e-05,0.00011405397084267714,-3.9753970842677135e-05
-1.920128619,7.31e-05,0.00011346272986666916,-4.0362729866669155e-05
-1.91012383,7.29e-05,0.00011287153474544275,-3.997153474544275e-05
-1.9001186989999999,7.25e-05,0.00011228031941502134,-3.9780319415021344e-05
-1.890113225,7.11e-05,0.00011168908381631379,-4.0589083816313794e-05
-1.8801092860000002,7.13e-05,0.00011109793892261873,-3.979793892261873e-05
-1.870103993,7.07e-05,0.00011050671401942078,-3.980671401942078e-05
-1.8600987160000002,6.95e-05,0.00010991549006168225,-4.041549006168226e-05
-1.8500966570000001,6.93e-05,0.00010932445625946825,-4.0024456259468244e-05
-1.840089689,6.85e-05,0.00010873313237848796,-4.0233132378487965e-05
-1.8300860100000003,6.8e-05,0.00010814200284850836,-4.014200284850836e-05
-1.8200819070000003,6.81e-05,0.0001075508482638543,-3.94508482638543e-05
-1.810077128,6.69e-05,0.00010695965373353999,-4.005965373353999e-05
-1.800072832,6.63e-05,0.00010636848774428174,-4.006848774428174e-05
-1.7900677790000001,6.61e-05,0.00010577727702297501,-3.9677277022975014e-05
-1.780064043,6.5e-05,0.00010518614412479624,-4.018614412479624e-05
-1.7700593990000002,6.46e-05,0.00010459495757179576,-3.9994957571795766e-05
-1.760054868,6.4e-05,0.00010400377769610238,-4.0003777696102384e-05
-1.750051696,6.32e-05,0.00010341267812536793,-4.0212678125367925e-05
-1.740046758,6.26e-05,0.00010282147419955072,-4.022147419955071e-05
-1.7300419160000002,6.24e-05,0.00010223027594649,-3.983027594649e-05
-1.720038479,6.14e-05,0.00010163916071658401,-4.023916071658401e-05
-1.7100324020000002,6.1e-05,0.00010104788948587482,-4.004788948587482e-05
-1.7000318210000003,6.06e-05,0.00010045694302047413,-3.985694302047413e-05
-1.6900254840000002,5.95e-05,9.986565642604946e-05,-4.036565642604945e-05
-1.6800217960000003,5.92e-05,9.927452636424894e-05,-4.0074526364248936e-05
-1.6700192050000002,5.9e-05,9.868346112550943e-05,-3.968346112550943e-05
-1.6600133760000002,5.79e-05,9.809220454942114e-05,-4.019220454942114e-05
-1.6500100610000001,5.72e-05,9.750109652864318e-05,-4.030109652864318e-05
-1.6400066599999998,5.7e-05,9.690998342602085e-05,-3.990998342602085e-05
-1.630002046,5.64e-05,9.631879864575678e-05,-3.991879864575678e-05
-1.619999524,5.54e-05,9.5727737484311e-05,-4.032773748431101e-05
-1.609994068,5.55e-05,9.513650294924529e-05,-3.9636502949245285e-05
-1.59999149,5.44e-05,9.454543847869157e-05,-4.014543847869157e-05
-1.589987977,5.36e-05,9.395431875785337e-05,-4.0354318757853365e-05
-1.579983259,5.36e-05,9.336312783210309e-05,-3.976312783210309e-05
-1.569980991,5.28e-05,9.27720816798255e-05,-3.99720816798255e-05
-1.559975385,5.21e-05,9.218083828107779e-05,-4.008083828107779e-05
-1.549972927,5.21e-05,9.158978090146966e-05,-3.948978090146966e-05
-1.5399691070000001,5.1e-05,9.099864303962898e-05,-3.9998643039628976e-05
-1.5299641600000002,5.03e-05,9.040743858199085e-05,-4.010743858199085e-05
-1.5199624710000001,5.01e-05,8.981642664352579e-05,-3.971642664352579e-05
-1.509956201,4.89e-05,8.92251440082124e-05,-4.03251440082124e-05
-1.4999541600000001,4.86e-05,8.863411126964025e-05,-4.003411126964025e-05
-1.489949089,4.82e-05,8.804289948469165e-05,-3.9842899484691654e-05
-1.479945598,4.72e-05,8.745178106386015e-05,-4.025178106386015e-05
-1.46994332,4.67e-05,8.686073432067044e-05,-4.016073432067044e-05
-1.459937218,4.63e-05,8.62694616126809e-05,-3.99694616126809e-05
-1.449935243,4.53e-05,8.567843277412882e-05,-4.0378432774128815e-05
-1.4399313260000002,4.49e-05,8.508728918044044e-05,-4.018728918044044e-05
-1.429926759,4.44e-05,8.449610717746337e-05,-4.009610717746337e-05
-1.4199249820000002,4.36e-05,8.390509003897155e-05,-4.0305090038971546e-05
-1.4099189810000001,4.32e-05,8.331382329919456e-05,-4.011382329919456e-05
-1.3999166740000002,4.29e-05,8.272277484235965e-05,-3.982277484235965e-05
-1.389913812,4.16e-05,8.213169358990132e-05,-4.053169358990132e-05
-1.379909097,4.14e-05,8.15405028414247e-05,-4.014050284142471e-05
-1.3699061190000001,4.12e-05,8.094941473438564e-05,-3.9749414734385644e-05
-1.359900743,4.01e-05,8.035818492661698e-05,-4.025818492661698e-05
-1.349898837,3.94e-05,7.976716016535862e-05,-4.036716016535862e-05
-1.339894156,3.95e-05,7.917597142598325e-05,-3.967597142598325e-05
-1.329890368,3.87e-05,7.858483545506138e-05,-3.988483545506138e-05
-1.319886707,3.78e-05,7.799370698872361e-05,-4.019370698872361e-05
-1.309882971,3.74e-05,7.740257409054483e-05,-4.0002574090544825e-05
-1.299879818,3.7e-05,7.681147564254344e-05,-3.981147564254344e-05
-1.2898758760000002,3.61e-05,7.622033057157472e-05,-4.012033057157472e-05
-1.279871222,3.58e-05,7.56291434276621e-05,-3.9829143427662096e-05
-1.26986791,3.52e-05,7.50380355841578e-05,-3.983803558415779e-05
-1.259864217,3.45e-05,7.44469052269012e-05,-3.9946905226901196e-05
-1.2498592650000002,3.39e-05,7.3855700473807e-05,-3.9955700473807e-05
-1.239855949,3.37e-05,7.326459239393783e-05,-3.956459239393783e-05
-1.229852067,3.28e-05,7.267345086844189e-05,-3.9873450868441895e-05
-1.219848545,3.22e-05,7.208233061578279e-05,-3.988233061578279e-05
-1.209843921,3.18e-05,7.149114524460657e-05,-3.969114524460657e-05
-1.199840328,3.1e-05,7.09000207964713e-05,-3.99000207964713e-05
-1.1898357990000001,3.05e-05,7.030884103896036e-05,-3.980884103896037e-05
-1.179832376,3.01e-05,6.971772663633136e-05,-3.9617726636331357e-05
-1.16982966,2.94e-05,6.912665401119019e-05,-3.9726654011190194e-05
-1.159824812,2.89e-05,6.853545540358219e-05,-3.963545540358219e-05
-1.149819318,2.83e-05,6.794421862305035e-05,-3.9644218623050356e-05
-1.139818793,2.77e-05,6.735327546675763e-05,-3.9653275466757635e-05
-1.129811069,2.71e-05,6.676190691282005e-05,-3.966190691282005e-05
-1.11980862,2.65e-05,6.617085006503284e-05,-3.9670850065032835e-05
-1.10980348,2.58e-05,6.557963420279055e-05,-3.9779634202790544e-05
-1.099800247,2.52e-05,6.498853102749207e-05,-3.978853102749207e-05
-1.089796464,2.49e-05,6.439739535202628e-05,-3.949739535202628e-05
-1.07979106,2.4e-05,6.380616388970365e-05,-3.980616388970365e-05
-1.069787804,2.34e-05,6.321505935530729e-05,-3.981505935530729e-05
-1.0597837760000002,2.32e-05,6.262390920249423e-05,-3.942390920249423e-05
-1.049778813,2.25e-05,6.203270379939668e-05,-3.953270379939668e-05
-1.03977566,2.16e-05,6.14416053513953e-05,-3.98416053513953e-05
-1.029770886,2.11e-05,6.085041111653707e-05,-3.975041111653707e-05
-1.019768036,2.07e-05,6.025933057317332e-05,-3.955933057317332e-05
-1.0097618640000001,2.02e-05,5.966805372879885e-05,-3.9468053728798844e-05
-0.9997582998000001,1.95e-05,5.907693098249053e-05,-3.957693098249053e-05
-0.9897536566999999,1.92e-05,5.8485744482672125e-05,-3.9285744482672126e-05
-0.9797490619000001,1.85e-05,5.7894560836959344e-05,-3.939456083695935e-05
-0.9697445097,1.78e-05,5.730337970853224e-05,-3.950337970853224e-05
-0.9597397144,1.76e-05,5.671218421503118e-05,-3.9112184215031176e-05
-0.949734849,1.68e-05,5.612098457923606e-05,-3.932098457923606e-05
-0.9397315772,1.61e-05,5.552987911119851e-05,-3.9429879111198515e-05
-0.9297259302,1.55e-05,5.493863328971105e-05,-3.943863328971105e-05
-0.9197223155,1.54e-05,5.434750755929646e-05,-3.894750755929646e-05
-0.9097157125,1.47e-05,5.375620524660904e-05,-3.905620524660904e-05
-0.899713467,1.41e-05,5.316516042388375e-05,-3.906516042388375e-05
-0.8897080143,1.36e-05,5.257392608381903e-05,-3.8973926083819034e-05
-0.8797034363999999,1.29e-05,5.198274343674775e-05,-3.908274343674775e-05
-0.8696998412000001,1.21e-05,5.139161885861182e-05,-3.929161885861182e-05
-0.8596952748,1.18e-05,5.080043689108948e-05,-3.900043689108948e-05
-0.8496893651,1.14e-05,5.020917554634028e-05,-3.880917554634028e-05
-0.8396841738999999,1.06e-05,4.961795665862785e-05,-3.901795665862785e-05
-0.8296788572,1.02e-05,4.902673035496815e-05,-3.882673035496815e-05
-0.8196762109,9.45e-06,4.843566184848455e-05,-3.8985661848484553e-05
-0.8096694973,8.94e-06,4.784435300030894e-05,-3.890435300030894e-05
-0.7996658751,8.61e-06,4.725322682671024e-05,-3.864322682671024e-05
-0.789659942,7.63e-06,4.666196409922665e-05,-3.903196409922665e-05
-0.7796549034,7.34e-06,4.607075422883337e-05,-3.873075422883337e-05
-0.7696501522,6.9e-06,4.547956134125482e-05,-3.857956134125482e-05
-0.7596447011,6.2e-06,4.488832709573605e-05,-3.868832709573605e-05
-0.749640614,5.65e-06,4.4297173450632275e-05,-3.864717345063227e-05
-0.7396356315,5.29e-06,4.370596689525607e-05,-3.841596689525607e-05
-0.7296311527,4.33e-06,4.311479010412403e-05,-3.8784790104124027e-05
-0.7196257531000001,3.81e-06,4.252355890180275e-05,-3.871355890180275e-05
-0.7096203418,3.38e-06,4.193232700811426e-05,-3.8552327008114265e-05
-0.6996161228000001,2.83e-06,4.134116556887945e-05,-3.851116556887945e-05
-0.6896098311,2.08e-06,4.074988165128674e-05,-3.866988165128674e-05
-0.6796062526,2.07e-06,4.0158758059974064e-05,-3.8088758059974065e-05
-0.6696005085,1.11e-06,3.956750650072978e-05,-3.845750650072978e-05
-0.6595959207000001,7.08e-07,3.897632326865549e-05,-3.826832326865549e-05
-0.649590671,2.1e-07,3.8385100924107083e-05,-3.8175100924107084e-05
-0.6395849838000001,-7.06e-07,3.779385272715285e-05,-3.849985272715285e-05
-0.6295807494,-1.12e-06,3.720269037791334e-05,-3.832269037791334e-05
-0.6195749139,-1.6e-06,3.661143341773216e-05,-3.8211433417732155e-05
-0.6095706876,-2.08e-06,3.6020271547131485e-05,-3.8100271547131485e-05
-0.5995648731000001,-2.54e-06,3.542901582786579e-05,-3.796901582786579e-05
-0.5895610245,-2.97e-06,3.4837876276016394e-05,-3.7807876276016394e-05
-0.5795555014,-3.85e-06,3.424663777593026e-05,-3.8096637775930256e-05
-0.5695512034000001,-4.43e-06,3.3655471668489594e-05,-3.80854716684896e-05
-0.5595457694,-4.69e-06,3.3064238433430566e-05,-3.775423843343056e-05
-0.5495407314,-5.6e-06,3.247302859849202e-05,-3.807302859849202e-05
-0.5395366580000001,-6.07e-06,3.188187576293787e-05,-3.795187576293787e-05
-0.5295304906,-6.35e-06,3.129059919038298e-05,-3.764059919038298e-05
-0.5195254405,-7.36e-06,3.0699388640440764e-05,-3.805938864044076e-05
-0.5095206765,-7.76e-06,3.0108194996494673e-05,-3.786819499649467e-05
-0.4995160018,-8.25e-06,2.9517006629393935e-05,-3.776700662939394e-05
-0.48951144160000004,-8.93e-06,2.8925825028237133e-05,-3.785582502823713e-05
-0.479505599,-9.3e-06,2.8334567648508334e-05,-3.763456764850834e-05
-0.4695019761,-9.84e-06,2.774344143354579e-05,-3.7583441433545786e-05
-0.45949587030000005,-1.05e-05,2.7152168501009648e-05,-3.7652168501009645e-05
-0.44949173060000003,-1.08e-05,2.6561011747708047e-05,-3.736101174770805e-05
-0.4394870632,-1.15e-05,2.596982381197317e-05,-3.746982381197317e-05
-0.42948244370000005,-1.21e-05,2.5378638706707413e-05,-3.747863870670741e-05
-0.4194775425,-1.25e-05,2.4787436955446853e-05,-3.728743695544685e-05
-0.4094727386,-1.32e-05,2.4196240953761355e-05,-3.739624095376136e-05
-0.399467523,-1.38e-05,2.3605020624223322e-05,-3.740502062422332e-05
-0.3894620325,-1.44e-05,2.3013784050510746e-05,-3.7413784050510743e-05
-0.3794571165,-1.47e-05,2.2422581424700232e-05,-3.712258142470023e-05
-0.36945388520000005,-1.55e-05,2.1831478349856834e-05,-3.7331478349856835e-05
-0.3594477117,-1.61e-05,2.1240201416845543e-05,-3.734020141684554e-05
-0.34944333120000004,-1.65e-05,2.0649030434379773e-05,-3.7149030434379774e-05
-0.33943881280000004,-1.72e-05,2.0057851303235687e-05,-3.725785130323569e-05
-0.3294345871,-1.76e-05,1.9466689468089737e-05,-3.706668946808974e-05
-0.31942916070000005,-1.82e-05,1.887545668212394e-05,-3.707545668212394e-05
-0.3094272388,-1.9e-05,1.8284430981315282e-05,-3.728443098131528e-05
-0.299420842,-1.91e-05,1.7693140853236055e-05,-3.6793140853236055e-05
-0.2894138697,-1.95e-05,1.710181671816355e-05,-3.660181671816355e-05
-0.2794105974,-2.04e-05,1.6510711220580405e-05,-3.6910711220580406e-05
-0.2694064163,-2.06e-05,1.5919552020902572e-05,-3.6519552020902575e-05
-0.25939926690000004,-2.15e-05,1.5328217420776186e-05,-3.682821742077619e-05
-0.24939642560000003,-2.19e-05,1.4737137391505988e-05,-3.663713739150599e-05
-0.23939248840000002,-2.24e-05,1.4145992604175092e-05,-3.654599260417509e-05
-0.22938691,-2.3e-05,1.355475083634486e-05,-3.6554750836344856e-05
-0.21938099350000004,-2.35e-05,1.2963489089775401e-05,-3.64634890897754e-05
-0.2093784549,-2.38e-05,1.237242694741548e-05,-3.617242694741548e-05
-0.19937355510000002,-2.47e-05,1.1781225278882623e-05,-3.6481225278882624e-05
-0.1893670244,-2.54e-05,1.1189927238489927e-05,-3.6589927238489926e-05
-0.1793645938,-2.59e-05,1.059887147798105e-05,-3.649887147798105e-05
-0.16935932880000001,-2.63e-05,1.0007648229337081e-05,-3.630764822933708e-05
-0.15935376280000002,-2.67e-05,9.416407194237895e-06,-3.6116407194237893e-05
-0.1493497198,-2.76e-05,8.825256155056626e-06,-3.642525615505663e-05
-0.13934611090000001,-2.79e-05,8.23413076737107e-06,-3.613413076737107e-05
-0.12934200290000003,-2.85e-05,7.642975887260937e-06,-3.614297588726094e-05
-0.11933523230000001,-2.89e-05,7.05166367088616e-06,-3.595166367088616e-05
-0.10933342310000001,-2.95e-05,6.460644629657252e-06,-3.596064462965725e-05
-0.09932910469,-2.98e-05,5.869477316164918e-06,-3.566947731616492e-05
-0.08932277471,-3.04e-05,5.2781911365605645e-06,-3.5678191136560565e-05
-0.07931823896,-3.12e-05,4.687010980183923e-06,-3.588701098018392e-05
-0.06931567399,-3.16e-05,4.09594727958871e-06,-3.569594727958871e-05
-0.05931026876,-3.21e-05,3.504715744583893e-06,-3.5604715744583895e-05
-0.04930324777,-3.26e-05,2.913388732360209e-06,-3.551338873236021e-05
-0.03930182707,-3.33e-05,2.3223926480676843e-06,-3.5622392648067684e-05
-0.0292955723,-3.36e-05,1.7311109127134862e-06,-3.533111091271348e-05
-0.01928729381,-3.42e-05,1.1397095932890265e-06,-3.533970959328902e-05
-0.009287388427,-3.49e-05,5.488030509166274e-07,-3.544880305091663e-05
0.0007158470725000001,-3.52e-05,-4.2300272080322264e-08,-3.515769972791968e-05
0.01072256452,-1.44e-05,-6.336093476093807e-07,-1.3766390652390619e-05
0.020724857670000003,3.31e-05,-1.2246569860309846e-06,3.4324656986030986e-05
0.03072830525,3.3e-05,-1.815772841122005e-06,3.481577284112201e-05
0.040734805980000004,3.26e-05,-2.4070691105510366e-06,3.5007069110551035e-05
0.05073716977000001,3.16e-05,-2.9981209231759507e-06,3.4598120923175956e-05
0.06074172757,3.13e-05,-3.589302382513846e-06,3.488930238251385e-05
0.07074609025,3.08e-05,-4.180472311974195e-06,3.49804723119742e-05
0.08074974267,3.04e-05,-4.771600271309355e-06,3.5171600271309356e-05
0.09075260849000001,2.95e-05,-5.362681749496104e-06,3.48626817494961e-05
0.10075631620000002,2.93e-05,-5.95381297598445e-06,3.525381297598445e-05
0.1107632942,2.86e-05,-6.5451374478768725e-06,3.5145137447876875e-05
0.12076525460000001,2.85e-05,-7.136165423697238e-06,3.563616542369724e-05
0.13076877520000002,2.78e-05,-7.727285593628657e-06,3.552728559362866e-05
0.1407747548,2.7e-05,-8.31855106885368e-06,3.531855106885368e-05
0.15077766780000001,2.67e-05,-8.909635334963873e-06,3.560963533496387e-05
0.1607814885,2.62e-05,-9.500773238168414e-06,3.5700773238168414e-05
0.17078487090000002,2.57e-05,-1.009188524169415e-05,3.5791885241694154e-05
0.18079063750000002,2.51e-05,-1.0683138130490731e-05,3.5783138130490735e-05
0.1907931525,2.44e-05,-1.1274198878298013e-05,3.567419887829801e-05
0.200796752,2.43e-05,-1.1865323710526164e-05,3.616532371052616e-05
0.21080248029999998,2.31e-05,-1.2456574336129275e-05,3.555657433612927e-05
0.22080508470000001,2.3e-05,-1.3047640366691032e-05,3.604764036669103e-05
0.23080857470000002,2.24e-05,-1.3638758728431324e-05,3.603875872843132e-05
0.2408127173,2.18e-05,-1.4229915653097439e-05,3.602991565309744e-05
0.25081786980000004,2.15e-05,-1.4821132253979909e-05,3.632113225397991e-05
0.2608175895,2.08e-05,-1.541202782411854e-05,3.6212027824118536e-05
0.2708241763,2e-05,-1.6003329179528304e-05,3.600332917952831e-05
0.2808282703,1.94e-05,-1.659448323236145e-05,3.5994483232361455e-05
0.29083192890000004,1.91e-05,-1.7185611556880314e-05,3.6285611556880314e-05
0.3008371436,1.85e-05,-1.777683183323625e-05,3.627683183323625e-05
0.310839912,1.79e-05,-1.8367907554756995e-05,3.6267907554756996e-05
0.3208432507,1.74e-05,-1.8959016975996708e-05,3.635901697599671e-05
0.3308475708,1.71e-05,-1.955018438935319e-05,3.665018438935319e-05
0.3408503426,1.63e-05,-2.014126031178406e-05,3.644126031178406e-05
0.35085483250000005,1.57e-05,-2.073243775882857e-05,3.643243775882857e-05
0.36085873510000005,1.53e-05,-2.1323580501603488e-05,3.6623580501603484e-05
0.37086207390000003,1.46e-05,-2.191468992875232e-05,3.651468992875232e-05
0.38086725990000003,1.4e-05,-2.2505908509190434e-05,3.6505908509190435e-05
0.3908684739,1.36e-05,-2.309689237932916e-05,3.669689237932916e-05
0.4008743712,1.33e-05,-2.3688152991347327e-05,3.6988152991347325e-05
0.4108769522,1.24e-05,-2.4279217639174687e-05,3.6679217639174687e-05
0.42088075010000003,1.19e-05,-2.4870354195099568e-05,3.677035419509957e-05
0.43088576359999997,1.14e-05,-2.546156258230338e-05,3.686156258230338e-05
0.4408875448,1.1e-05,-2.6052579968978313e-05,3.7052579968978316e-05
0.45089294389999995,1.04e-05,-2.6643811141753993e-05,3.7043811141753995e-05
0.46089576239999996,9.91e-06,-2.7234889823744524e-05,3.714488982374452e-05
0.4709011048,9.28e-06,-2.782611764604841e-05,3.7106117646048414e-05
0.4809032153,8.8e-06,-2.8417154491459897e-05,3.72171544914599e-05
0.4909074198,7.64e-06,-2.900831507387212e-05,3.664831507387212e-05
0.500911468,7.52e-06,-2.9599466420327693e-05,3.7119466420327696e-05
0.5109150108,7.23e-06,-3.019058790208405e-05,3.742058790208405e-05
0.5209191046,6.3e-06,-3.0781741943098954e-05,3.708174194309895e-05
0.5309215781,5.65e-06,-3.137280023862088e-05,3.7022800238620885e-05
0.5409273961000001,5.53e-06,-3.1964056164705835e-05,3.749405616470584e-05
0.5509283213,4.91e-06,-3.255502296930215e-05,3.746502296930215e-05
0.5609342193000001,4.35e-06,-3.314628362268417e-05,3.7496283622684164e-05
0.5709358368999999,3.69e-06,-3.373729134203659e-05,3.742729134203659e-05
0.5809408631,2.93e-06,-3.432850047969882e-05,3.725850047969882e-05
0.5909444451000001,2.86e-06,-3.491962427783074e-05,3.777962427783074e-05
0.6009481875000001,2.14e-06,-3.551075755419328e-05,3.765075755419328e-05
0.6109519945,1.32e-06,-3.6101894647848194e-05,3.7421894647848195e-05
0.6209546607,9.43e-07,-3.6692964330246936e-05,3.7635964330246937e-05
0.6309599036,5.63e-07,-3.728418627297509e-05,3.784718627297509e-05
0.6409623938,-3.68e-07,-3.787524555532028e-05,3.750724555532028e-05
0.650966555,-4.37e-07,-3.846640357908297e-05,3.8029403579082965e-05
0.6609709383000001,-1.39e-06,-3.9057574727004136e-05,3.766757472700414e-05
0.6709722999,-1.78e-06,-3.9648567319005945e-05,3.7868567319005945e-05
0.6809786042,-2.75e-06,-4.023985198114794e-05,3.7489851981147944e-05
0.6909805052,-2.99e-06,-4.083087644695023e-05,3.784087644695023e-05
0.7009850778000001,-3.41e-06,-4.142205878083809e-05,3.801205878083809e-05
0.710988376,-4.02e-06,-4.201316580888366e-05,3.799316580888366e-05
0.7209918126,-4.35e-06,-4.260428101515316e-05,3.825428101515316e-05
0.7309968004,-4.83e-06,-4.3195487883712795e-05,3.8365487883712796e-05
0.7409990866,-5.74e-06,-4.378653511145046e-05,3.804653511145046e-05
0.7510049649,-6.26e-06,-4.437779460073558e-05,3.811779460073558e-05
0.7610084623,-6.51e-06,-4.496891339975084e-05,3.8458913399750844e-05
0.7710122354000001,-7.41e-06,-4.556004849021363e-05,3.8150048490213634e-05
0.7810163868,-8.05e-06,-4.615120593488242e-05,3.810120593488242e-05
0.7910180057,-8.46e-06,-4.674221373105343e-05,3.828221373105343e-05
0.8010235117000001,-8.96e-06,-4.733345122067982e-05,3.837345122067982e-05
0.8110271875,-9.61e-06,-4.792458056156755e-05,3.831458056156755e-05
0.8210316458,-1.04e-05,-4.851575614132971e-05,3.811575614132971e-05
0.8310341886,-1.04e-05,-4.910681853187273e-05,3.8706818531872726e-05
0.8410395076999999,-1.12e-05,-4.9698044977351336e-05,3.8498044977351335e-05
0.8510431048000001,-1.22e-05,-5.028916966776059e-05,3.808916966776059e-05
0.8610467287,-1.21e-05,-5.0880295941814336e-05,3.878029594181434e-05
0.8710522612000001,-1.28e-05,-5.147153499735788e-05,3.867153499735788e-05
0.8810541664000001,-1.37e-05,-5.206255971134327e-05,3.836255971134327e-05
0.8910597245000001,-1.41e-05,-5.2653800279621873e-05,3.8553800279621876e-05
0.9010634502000001,-1.47e-05,-5.324493256916114e-05,3.8544932569161145e-05
0.9110673334,-1.53e-05,-5.3836074165566515e-05,3.8536074165566516e-05
0.9210723518999999,-1.59e-05,-5.4427282848226394e-05,3.852728284822639e-05
0.9310762853000001,-1.64e-05,-5.5018427411010685e-05,3.8618427411010686e-05
0.9410812008000001,-1.69e-05,-5.56096300072756e-05,3.8709630007275594e-05
0.9510849016,-1.76e-05,-5.620076082544365e-05,3.860076082544365e-05
0.9610882751,-1.81e-05,-5.6791872303057585e-05,3.8691872303057585e-05
0.9710936262,-1.87e-05,-5.7383100639455024e-05,3.8683100639455024e-05
0.9810969660000001,-1.92e-05,-5.797421012569508e-05,3.877421012569508e-05
0.9911018382000001,-1.92e-05,-5.856541016331045e-05,3.936541016331045e-05
1.001105897,-2.03e-05,-5.915656213613288e-05,3.885656213613288e-05
1.011110645,-2.08e-05,-5.9747754834619556e-05,3.894775483461955e-05
1.02111489,-2.14e-05,-6.0338917810225916e-05,3.893891781022592e-05
1.031118664,-2.22e-05,-6.09300529538708e-05,3.87300529538708e-05
1.041123998,-2.23e-05,-6.152128027980849e-05,3.9221280279808486e-05
1.051128702,-2.3e-05,-6.211247037828177e-05,3.911247037828176e-05
1.061132624,-2.4e-05,-6.270361426742623e-05,3.870361426742623e-05
1.071137738,-2.4e-05,-6.329482859329698e-05,3.929482859329698e-05
1.081142308,-2.46e-05,-6.388601077354768e-05,3.928601077354768e-05
1.0911471830000001,-2.53e-05,-6.447721097661846e-05,3.917721097661846e-05
1.1011492260000002,-2.58e-05,-6.506824383337304e-05,3.926824383337304e-05
1.1111571690000002,-2.64e-05,-6.565962532828633e-05,3.925962532828633e-05
1.1211607900000002,-2.72e-05,-6.625075143097559e-05,3.905075143097559e-05
1.131164562,-2.75e-05,-6.684188645643802e-05,3.9341886456438014e-05
1.14117065,-2.77e-05,-6.743315833715058e-05,3.973315833715058e-05
