"FW, H = 100 Oe_x","FW, H = 100 Oe_y"
2.99931859970093,2.5787202175316897
3.0572749376297,2.582970174458048
3.47820568084717,2.5335120242319924
5.69988775253296,2.4326567238959393
6.07732105255127,2.4167155777757605
6.47232484817505,2.4048947730528236
6.50985383987427,2.4105784166358704
6.94697999954224,2.373547170991199
6.98592257499695,2.3690583383151895
7.42313861846924,2.356466726590392
7.46201682090759,2.3605486983896466
7.54027056694031,2.3709335590130096
7.98299646377564,2.334923392047138
8.02064061164856,2.332164977664762
8.09951162338257,2.333206764940998
8.18066024780273,2.335408223148931
8.62231826782227,2.317581738362665
8.66143035888672,2.3159512095979955
8.74141311645508,2.316867506273741
8.81970119476318,2.3132182126650545
8.90123081207275,2.289552130191668
9.34495735168457,2.291962869734794
9.38463687896729,2.2715930956915957
9.46414518356323,2.2818877245347116
9.54817390441895,2.2690055677280876
9.62690019607544,2.2811676698663925
10.0704193115234,2.2659885747626487
10.1092557907104,2.2492649657153088
10.1889324188232,2.248191611484379
10.2693562507629,2.258388349489546
10.3520469665527,2.2513011044054143
10.4338431358337,2.235578706790178
10.8780374526978,2.242275503108808
10.9196043014526,2.2501504463370994
10.9991960525513,2.235263495563348
11.0811262130737,2.2099170453790786
11.1615891456604,2.2261681600486614
11.2408232688904,2.22150151999399
11.3231091499329,2.22277100946044
11.4041891098022,2.2180145405548797
11.485191822052,2.208690341580075
11.9360504150391,2.2007590757080013
11.9751710891724,2.1965761456710777
12.0535678863525,2.199729937048645
12.1359767913818,2.1891308441346826
12.21630859375,2.1754099966489706
12.2986674308777,2.1903239152100045
12.3788838386536,2.186652973497771
12.4602975845337,2.1704218277815985
12.5415863990784,2.1749531151042345
12.6232304573059,2.172407539971516
12.7041068077087,2.1727552636269367
13.1534671783447,2.1657788653298824
13.1940679550171,2.1673857617586347
13.2761845588684,2.157934554166028
13.3577766418457,2.165846949124605
13.4388298988342,2.143706050689953
13.5193791389465,2.1490622660969065
13.6018762588501,2.158018979235784
13.6846261024475,2.1329023772560265
13.7666983604431,2.14718484425734
13.8469929695129,2.1521591005752088
13.9287800788879,2.136321535433314
14.0102648735046,2.0685039916252035
14.090630531311,2.13514329058047
14.173602104187,2.129467980786909
14.6231346130371,2.122826543239324
14.6658291816711,2.1229834923580584
14.7435851097107,2.13060317117334
14.8257975578308,2.1061032758765488
14.9095478057861,2.117380380398098
14.9905371665955,2.121928495006361
15.071834564209,2.123781216586814
15.1778335571289,2.1120630029035223
15.2801718711853,2.1151329190838317
15.3668804168701,2.125204871748548
15.4546318054199,2.091817300540735
15.5386128425598,2.1254562073589596
15.6203479766846,2.0914490675555264
15.7011570930481,2.11053084347361
15.7892951965332,2.0967414048845194
15.8718328475952,2.1005688684307
15.9571394920349,2.1191645849041976
16.044011592865,2.1004160700136687
16.1288194656372,2.101681411816134
16.2113256454468,2.0871451797747063
16.2951812744141,2.0685440869192737
16.3776340484619,2.0929042923061982
16.4598073959351,2.071836163994846
16.5418310165405,2.0743595071350573
16.6254014968872,2.079836040796983
16.7069873809814,2.0734528508067602
16.7871885299683,2.0680384261973246
17.2403697967529,2.068990946679402
17.2796115875244,2.0618250218058094
17.3601226806641,2.0647514391893584
17.4430255889893,2.0657830310460965
17.5250034332275,2.0751431457408622
17.6070728302002,2.0404372743373296
17.687611579895,2.0551328915450036
17.7708158493042,2.0526485951507136
17.8518362045288,2.0565847787680664
17.9359016418457,2.0439564870955027
18.0195837020874,2.0573885237782346
18.0986738204956,2.0469111432261626
18.1808652877808,2.034171868068694
18.2623901367187,2.052699190098973
18.3439998626709,2.0410967123885597
18.4253168106079,2.046234426177543
18.5083694458008,2.0401259323784897
18.5894832611084,2.030581223590651
18.6708250045776,2.046754944125605
18.7526969909668,2.026488295210021
18.8349761962891,2.0371120335618826
18.9168272018433,2.019650988990322
18.998589515686,2.035989791076973
19.0816469192505,2.0375294765002043
19.163646697998,2.0111675614764626
19.2442417144775,2.0351673158769357
19.3274717330933,2.0160223236492008
19.408784866333,2.00885980718455
19.4922227859497,2.0157251186186085
19.5728178024292,2.0233787880743215
19.653657913208,2.030340537571224
19.7380342483521,2.0200717097782057
19.862283706665,2.018976161043606
19.9696836471558,2.0035928329487747
20.0001602172852,2.018159214096013
19.9999895095825,2.00447289651591
20.0001640319824,2.003356906962484
20.1183366775513,2.0009732474887385
20.5965929031372,1.996777564457068
21.3531723022461,2.006849288204097
22.1423587799072,1.9996169556062373
22.9359512329102,1.9889716418601637
23.7425527572632,1.96758162442254
24.5335779190063,1.956480542340652
25.3265686035156,1.9461011951988436
26.0977230072021,1.94331890092542
26.8906621932983,1.9318395319188906
27.7102031707764,1.924876627808551
28.5153665542603,1.8965336405287916
29.3130989074707,1.9011896619756985
30.0921659469604,1.896269723315029
30.8648109436035,1.8756635557080632
31.6630735397339,1.872180222898302
32.4675331115723,1.8605793016551948
33.2591915130615,1.849971471902522
34.0502948760986,1.8425721559268606
34.8511352539063,1.8275827635168402
35.6631908416748,1.81699445469943
36.4609756469727,1.8097123118516585
37.2805328369141,1.8061431703088167
38.0760631561279,1.7879951319102163
38.8913898468018,1.7787942152382747
39.6828308105469,1.7753430005354567
40.468376159668,1.743270376752591
41.2572288513184,1.747357837834063
42.0661239624023,1.7505553948695831
42.8660430908203,1.7377145909470373
43.6611957550049,1.7419557597527968
44.4570865631103,1.7221874734877096
45.2920780181885,1.7254877839627225
46.0904483795166,1.701559577861123
46.8708381652832,1.6978242531951835
47.6873207092285,1.6883179256880758
48.4832019805908,1.6822109170716701
49.2944755554199,1.6643701402422433
50.1028385162354,1.673156197570882
50.9315376281738,1.642623835683012
51.7172794342041,1.648877834917532
52.5252685546875,1.6348595966840167
53.3358135223389,1.6251808879655385
54.1124668121338,1.6301438691082526
54.9353427886963,1.627546441177444
55.741584777832,1.6069505535712978
56.5418834686279,1.6040169574102594
57.3592224121094,1.5901121465963117
58.1775798797607,1.567801110190832
58.9656009674072,1.5709000556496286
59.8015270233154,1.571452493056191
60.6209201812744,1.5575080749383137
61.3978309631348,1.5460373875504294
62.2016162872314,1.5360964010654168
63.0487823486328,1.537435921005307
63.8519306182861,1.5295183703075608
64.6672439575195,1.5093110149001259
65.4669380187988,1.499042694981524
66.2738342285156,1.5077065244037755
67.0740013122559,1.489395491682868
